,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0473,IFV,2022/07/02,2022/06/02,XF51C-3400-001,HAZARDOUS GAS WAREHOUSE (BLD-3402) GENERAL ARRANGEMENT GROUND FLOOR PLAN,X,,Hazardous Gas Warehouse (BLD-3402) - General Arrangement_RX (IFV),TC0-1-AOC02-D5401,陳博仁  Ext.:23341,CB-0264,A
1,TPC-TC(C0)-CD-22-0473,IFV,2022/07/02,2022/06/02,XF51C-3400-002,HAZARDOUS GAS WAREHOUSE (BLD-3402) GENERAL ARRANGEMENT ROOF FLOOR PLAN,X,,Hazardous Gas Warehouse (BLD-3402) - General Arrangement_RX (IFV),TC0-1-AOC02-D5402,陳博仁  Ext.:23341,CB-0264,A
2,TPC-TC(C0)-CD-22-0473,IFV,2022/07/02,2022/06/02,XF51C-3400-003,HAZARDOUS GAS WAREHOUSE (BLD-3402) GENERAL ARRANGEMENT ELEVATIONS,X,,Hazardous Gas Warehouse (BLD-3402) - General Arrangement_RX (IFV),TC0-1-AOC02-D5403,陳博仁  Ext.:23341,CB-0264,A
3,TPC-TC(C0)-CD-22-0473,IFV,2022/07/02,2022/06/02,XF51C-3400-004,HAZARDOUS GAS WAREHOUSE (BLD-3402) GENERAL ARRANGEMENT SECTIONS,X,,Hazardous Gas Warehouse (BLD-3402) - General Arrangement_RX (IFV),TC0-1-AOC02-D5404,陳博仁  Ext.:23341,CB-0264,A
