,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-III02-M8807,,,,,,B,Catalogs / GA drawing for Pressure and Differential Pressure Gauge,,,,,,,,,,,,,,,A,M0010B-NEWFLOW-0007,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1596,TPC-TC(C0)-CD-22-1596,IFA,2022/12/02,2022/11/02,M0010B-NEWFLOW-0007,Catalogs / GA drawing for Pressure and Differential Pressure Gauge,B,A,"Catalogs / GA drawing, Data sheet for Pressure and Differential Pressure Gauge",TC0-1-III02-M8807,王鵬豪  Ext.:25199,I,VDR-M0010B-NEWFLOW-0021
1,TC0-1-III02-S8810,,,,,,B,Data sheet for Pressure and Differential Pressure Gauge,,,,,,,,,,,,,,,A,M0010B-NEWFLOW-0010,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1596,TPC-TC(C0)-CD-22-1596,IFA,2022/12/02,2022/11/02,M0010B-NEWFLOW-0010,Data sheet for Pressure and Differential Pressure Gauge,B,A,"Catalogs / GA drawing, Data sheet for Pressure and Differential Pressure Gauge",TC0-1-III02-S8810,王鵬豪  Ext.:25199,R,VDR-M0010B-NEWFLOW-0021
