,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KWM02-D0132,,,,,,A,Completed Data Sheets of Oily Wastewater Collection Tank for Wastewater Treatment System,,,,,,,,,,,,,,,A,M0015-EC-0132,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1287,TPC-TC(C0)-CD-22-1287,IFA,2022/11/05,2022/10/06,M0015-EC-0132,Completed Data Sheets of Oily Wastewater Collection Tank for Wastewater Treatment System,A,A,"Completed Data Sheets of Oily Wastewater Collection Tank , Oily water Separator, CPI Separator Tank, 10% PAC Storage Tank  for Wastewater Treatment System",TC0-1-KWM02-D0132,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0142
1,TC0-1-KWM02-D0133,,,,,,A,Completed Data Sheets of CPI Separator Tank A/B for Wastewater Treatment System,,,,,,,,,,,,,,,A,M0015-EC-0133,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1287,TPC-TC(C0)-CD-22-1287,IFA,2022/11/05,2022/10/06,M0015-EC-0133,Completed Data Sheets of CPI Separator Tank A/B for Wastewater Treatment System,A,A,"Completed Data Sheets of Oily Wastewater Collection Tank , Oily water Separator, CPI Separator Tank, 10% PAC Storage Tank  for Wastewater Treatment System",TC0-1-KWM02-D0133,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0142
2,TC0-1-KWM02-D0134,,,,,,A,Completed Data Sheets of Oily Water Separator for Wastewater Treatment System,,,,,,,,,,,,,,,A,M0015-EC-0134,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1287,TPC-TC(C0)-CD-22-1287,IFA,2022/11/05,2022/10/06,M0015-EC-0134,Completed Data Sheets of Oily Water Separator for Wastewater Treatment System,A,A,"Completed Data Sheets of Oily Wastewater Collection Tank , Oily water Separator, CPI Separator Tank, 10% PAC Storage Tank  for Wastewater Treatment System",TC0-1-KWM02-D0134,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0142
3,TC0-1-KWM02-D0135,,,,,,A,Completed Data Sheets of Oily Collection Tank for Wastewater Treatment System,,,,,,,,,,,,,,,A,M0015-EC-0135,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1287,TPC-TC(C0)-CD-22-1287,IFA,2022/11/05,2022/10/06,M0015-EC-0135,Completed Data Sheets of Oily Collection Tank for Wastewater Treatment System,A,A,"Completed Data Sheets of Oily Wastewater Collection Tank , Oily water Separator, CPI Separator Tank, 10% PAC Storage Tank  for Wastewater Treatment System",TC0-1-KWM02-D0135,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0142
4,TC0-1-KWM02-D0142,,,,,,A,Completed Data Sheets of 10% PAC Storage Tank for Wastewater Treatment System,,,,,,,,,,,,,,,A,M0015-EC-0142,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1287,TPC-TC(C0)-CD-22-1287,IFA,2022/11/05,2022/10/06,M0015-EC-0142,Completed Data Sheets of 10% PAC Storage Tank for Wastewater Treatment System,A,A,"Completed Data Sheets of Oily Wastewater Collection Tank , Oily water Separator, CPI Separator Tank, 10% PAC Storage Tank  for Wastewater Treatment System",TC0-1-KWM02-D0142,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0142
