,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-S9202,,,,,,A,Equipment Catalogs and Information for Self priming Pump,,,,,,,,,,,,,,,I,M0033-CSHM-0002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1188,TPC-TC(C0)-CD-22-1188,IFA,2022/10/28,2022/09/28,M0033-CSHM-0002,Equipment Catalogs and Information for Self priming Pump,A,A,Equipment Catalogs and Information/Recommended Spare Parts List for Three Years of Operation for Self priming Pump ,TC0-1-UMM02-S9202,張銘洋  Ext.:24270,I,VDR-M0033-Chinshen-0030
1,TC0-1-UMM02-A9204,,,,,,A,Recommended Spare Parts List for Three Years of Operation for Self priming Pump,,,,,,,,,,,,,,,A,M0033-CSHM-0004,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1188,TPC-TC(C0)-CD-22-1188,IFA,2022/10/28,2022/09/28,M0033-CSHM-0004,Recommended Spare Parts List for Three Years of Operation for Self priming Pump,A,A,Equipment Catalogs and Information/Recommended Spare Parts List for Three Years of Operation for Self priming Pump ,TC0-1-UMM02-A9204,張銘洋  Ext.:24270,I,VDR-M0033-Chinshen-0030
