,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-D5501,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (1/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-001,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (1/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5501,程正維  Ext.:28057,EE-0087,A
1,TC0-1-ELE02-D5502,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (2/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-002,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (2/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5502,程正維  Ext.:28057,EE-0087,A
2,TC0-1-ELE02-D5503,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (3/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-003,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (3/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5503,程正維  Ext.:28057,EE-0087,A
3,TC0-1-ELE02-D5504,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (4/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-004,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (4/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5504,程正維  Ext.:28057,EE-0087,A
4,TC0-1-ELE02-D5505,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (5/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-005,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (5/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5505,程正維  Ext.:28057,EE-0087,A
5,TC0-1-ELE02-D5506,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (6/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-006,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (6/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5506,程正維  Ext.:28057,EE-0087,A
6,TC0-1-ELE02-D5507,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (7/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-007,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (7/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5507,程正維  Ext.:28057,EE-0087,A
7,TC0-1-ELE02-D5508,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (8/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-008,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (8/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5508,程正維  Ext.:28057,EE-0087,A
8,TC0-1-ELE02-D5509,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (9/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-009,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (9/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5509,程正維  Ext.:28057,EE-0087,A
9,TC0-1-ELE02-D5510,,,,,,A,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (10/10),,,,,,,,,,,,,,,A,XK61A-0CCB0-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0268,TPC-TC(C0)-CD-22-0268,IFA,2022/05/12,2022/04/12,XK61A-0CCB0-010,LIGHTING LAYOUT FOR MAIN CONTROL BUILDING (10/10),A,A,LIGHTING AND RECEPTACLE LAYOUT FOR MAIN CONTROL BUILDING,TC0-1-ELE02-D5510,程正維  Ext.:28057,EE-0087,A
