,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-UMM02-D9211,,,,,,A,Nameplate Drawing for Self priming Pump,,,,,,,,,,,,,,,A,M0033-CSHM-0011,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0642,TPC-TC(C0)-CD-22-0642,IFA,2022/08/15,2022/07/14,M0033-CSHM-0011,Nameplate Drawing for Self priming Pump,A,A,Nameplate Drawing for Self priming Pump ,TC0-1-UMM02-D9211,張銘洋  Ext.:24270,R
