,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-URM02-M9007,,,,,,A,System Description for Cooling Tower of the Recovery Water Treatment System,,,,,,,,,,,,,,,A,M0008-9007,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1369,TPC-TC(C0)-CD-22-1369,IFA,2022/11/13,2022/10/14,M0008-9007,System Description for Cooling Tower of the Recovery Water Treatment System,A,A,"System Description, EQP for Cooling Tower of the Recovery Water Treatment System",TC0-1-URM02-M9007,張銘洋  Ext.:24270,R,VDR-M0008-kingsun-0030
1,TC0-1-AQA02-Q6044,,,,,,A,EQP for Cooling Tower of the Recovery Water Treatment System,,,,,,,,,,,,,,,A,M0008-9028,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1369,TPC-TC(C0)-CD-22-1369,IFA,2022/11/13,2022/10/14,M0008-9028,EQP for Cooling Tower of the Recovery Water Treatment System,A,A,"System Description, EQP for Cooling Tower of the Recovery Water Treatment System",TC0-1-AQA02-Q6044,張銘洋  Ext.:24270,R,VDR-M0008-kingsun-0030
