,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-EEE02-C5101,,,,,,B,BATTERY AND CHARGER SIZING CALCULATION FOR UTILITY SYSTEM OF POWER BLOCK AND OBA,,,,,,,,,,,,,,,A,XK23Z-0BATT-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0334 (R.1),TPC-TC(C0)-CD-22-0334,IFA,2022/05/29,2022/04/29,XK23Z-0BATT-001,BATTERY AND CHARGER SIZING CALCULATION FOR UTILITY SYSTEM OF POWER BLOCK AND OBA,B,A,BATTERY AND CHARGER SIZING CALCULATION FOR UTILITY SYSTEM OF POWER BLOCK AND OBA,TC0-1-EEE02-C5101,程正維  Ext.:28057,EE-0106,I
