,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1485,IFA,2022/11/23,2022/10/24,TC-YUANSHIU-M0064-6001,Outlined Dimension Drawings For Excess Flow Valve (A/G),B,A,Outlined Dimension Drawings For Excess Flow Valve (A/G),TC0-1-UAM02-M7014,施韋考  Ext.:26356,R,VDR-M0064-YUANSHIU-0004
