,,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCNATURE,DOCCLASS,TAGNO,CLIENTDOCNO,DESCRIPTION
0,0,HT-D1-CTC-GEL-22-0039,IFA,2022/02/03,,XK61A-3HCO0-002,LIGHTING AND RECEPTACLE LAYOUT FOR H2 & CO2 STORAGE ROOM FOR ST UNIT #3,A,,A,,HT0-1-ELE01-D5039,Lighting and Receptacle Layout for H2 & CO2 Storage Room for GT Unit #3  3號機ST氫氣/二氧化碳儲存房照明插座配置
