,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-STC02-D8151,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (1),,,,,,,,,,,,,,,A,XF42F-3100-151,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-151,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (1),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8151,陳博仁  Ext.:23341,CB-0486,A
1,TC0-1-STC02-C8151,,,,,,A,CALCULATION SHEET FOR WASTEWATER TREATMENT PLANT (BLD-3106) STRUCTURE,,,,,,,,,,,,,,,A,XF42F-3100-151C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-151C,CALCULATION SHEET FOR WASTEWATER TREATMENT PLANT (BLD-3106) STRUCTURE,A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-C8151,陳博仁  Ext.:23341,CB-0486,A
2,TC0-1-STC02-D8152,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (2),,,,,,,,,,,,,,,A,XF42F-3100-152,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-152,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (2),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8152,陳博仁  Ext.:23341,CB-0486,A
3,TC0-1-STC02-D8153,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (3),,,,,,,,,,,,,,,A,XF42F-3100-153,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-153,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (3),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8153,陳博仁  Ext.:23341,CB-0486,A
4,TC0-1-STC02-D8154,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (4),,,,,,,,,,,,,,,A,XF42F-3100-154,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-154,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (4),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8154,陳博仁  Ext.:23341,CB-0486,A
5,TC0-1-STC02-D8155,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (5),,,,,,,,,,,,,,,A,XF42F-3100-155,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-155,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (5),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8155,陳博仁  Ext.:23341,CB-0486,A
6,TC0-1-STC02-D8156,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (6),,,,,,,,,,,,,,,A,XF42F-3100-156,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-156,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE PLAN (6),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8156,陳博仁  Ext.:23341,CB-0486,A
7,TC0-1-STC02-D8157,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (1),,,,,,,,,,,,,,,A,XF42F-3100-157,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-157,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (1),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8157,陳博仁  Ext.:23341,CB-0486,A
8,TC0-1-STC02-D8158,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (2),,,,,,,,,,,,,,,A,XF42F-3100-158,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-158,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (2),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8158,陳博仁  Ext.:23341,CB-0486,A
9,TC0-1-STC02-D8159,,,,,,A,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (3),,,,,,,,,,,,,,,A,XF42F-3100-159,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1537,TPC-TC(C0)-CD-22-1537,IFA,2022/11/26,2022/10/27,XF42F-3100-159,WASTEWATER TREATMENT PLANT (BLD-3106) STEEL STRUCTURE ELEVATION (3),A,A,Wastewater Treatment Plant (BLD-3106) - Structure_RA,TC0-1-STC02-D8159,陳博仁  Ext.:23341,CB-0486,A
