,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CIC02-C5002,,,,,,C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON POWER BLOCK AREA,,,,,,,,,,,,,,,A,XF34-5000-002C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-002C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR STRUCTURE ON POWER BLOCK AREA,C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-C5002,陳博仁  Ext.:23341,CB-0492,A
1,TC0-1-CIC02-D5032,,,,,,C,電纜涵洞(CBT-5001)頂版平面圖(11) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(11),,,,,,,,,,,,,,,A,XF34-5000-032,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-032,電纜涵洞(CBT-5001)頂版平面圖(11) CABLE TUNNEL (CBT-5001) TOP SLAB PLAN(11),C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5032,陳博仁  Ext.:23341,CB-0492,A
2,TC0-1-CIC02-D5044,,,,,,C,電纜涵洞(CBT-5001)底版平面圖(11) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(11),,,,,,,,,,,,,,,A,XF34-5000-044,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-044,電纜涵洞(CBT-5001)底版平面圖(11) CABLE TUNNEL (CBT-5001) BOT SLAB PLAN(11),C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5044,陳博仁  Ext.:23341,CB-0492,A
3,TC0-1-CIC02-D5058,,,,,,C,電纜涵洞(CBT-5001)縱剖面圖(8) CABLE TUNNEL (CBT-5001) SECTION (8),,,,,,,,,,,,,,,A,XF34-5000-058,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-058,電纜涵洞(CBT-5001)縱剖面圖(8) CABLE TUNNEL (CBT-5001) SECTION (8),C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5058,陳博仁  Ext.:23341,CB-0492,A
4,TC0-1-CIC02-D5141,,,,,,A,電纜涵洞(CBT-5001)逃生走梯(1) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (1),,,,,,,,,,,,,,,A,XF34-5000-141,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-141,電纜涵洞(CBT-5001)逃生走梯(1) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (1),A,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5141,陳博仁  Ext.:23341,CB-0492,A
5,TC0-1-CIC02-D5142,,,,,,A,電纜涵洞(CBT-5001)逃生走梯(2) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (2),,,,,,,,,,,,,,,A,XF34-5000-142,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-142,電纜涵洞(CBT-5001)逃生走梯(2) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (2),A,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5142,陳博仁  Ext.:23341,CB-0492,A
6,TC0-1-CIC02-D5143,,,,,,A,電纜涵洞(CBT-5001)逃生走梯(3) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (3),,,,,,,,,,,,,,,A,XF34-5000-143,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-143,電纜涵洞(CBT-5001)逃生走梯(3) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (3),A,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5143,陳博仁  Ext.:23341,CB-0492,A
7,TC0-1-CIC02-D5144,,,,,,A,電纜涵洞(CBT-5001)逃生走梯(4) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (4),,,,,,,,,,,,,,,A,XF34-5000-144,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-144,電纜涵洞(CBT-5001)逃生走梯(4) CABLE TUNNEL (CBT-5001) EMERGENCY STAIRS (4),A,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5144,陳博仁  Ext.:23341,CB-0492,A
8,TC0-1-CIC02-D5161,,,,,,C,電纜涵洞(CBT-5001)預埋件平面圖(11) CABLE TUNNEL (CBT-5001) EMBEDDED MATERIAL PLAN (11),,,,,,,,,,,,,,,A,XF34-5000-161,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-161,電纜涵洞(CBT-5001)預埋件平面圖(11) CABLE TUNNEL (CBT-5001) EMBEDDED MATERIAL PLAN (11),C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5161,陳博仁  Ext.:23341,CB-0492,A
9,TC0-1-CIC02-D5162,,,,,,C,電纜涵洞(CBT-5001)預埋件平面圖(12) CABLE TUNNEL (CBT-5001) EMBEDDED MATERIAL PLAN (12),,,,,,,,,,,,,,,A,XF34-5000-162,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1570,TPC-TC(C0)-CD-22-1570,IFA,2022/11/30,2022/10/31,XF34-5000-162,電纜涵洞(CBT-5001)預埋件平面圖(12) CABLE TUNNEL (CBT-5001) EMBEDDED MATERIAL PLAN (12),C,A,電纜涵洞(CBT-5001) - 廠區內 - 結構圖_RA~RC,TC0-1-CIC02-D5162,陳博仁  Ext.:23341,CB-0492,A
