,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D3137,,,,,,A,Field Instrument Cable Way and Wiring Layout of Switchyard,,,,,,,,,,,,,,,A,XH51-4100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4100-001,Field Instrument Cable Way and Wiring Layout of Switchyard,A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3137,王鵬豪  Ext.:25199,IN-0283,A
1,TC0-1-III02-D3179,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (1/9),,,,,,,,,,,,,,,A,XH51-4200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-001,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (1/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3179,王鵬豪  Ext.:25199,IN-0283,A
2,TC0-1-III02-D3180,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (2/9),,,,,,,,,,,,,,,A,XH51-4200-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-002,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (2/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3180,王鵬豪  Ext.:25199,IN-0283,A
3,TC0-1-III02-D3181,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (3/9),,,,,,,,,,,,,,,A,XH51-4200-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-003,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (3/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3181,王鵬豪  Ext.:25199,IN-0283,A
4,TC0-1-III02-D3155,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (4/9),,,,,,,,,,,,,,,A,XH51-4200-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-004,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (4/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3155,王鵬豪  Ext.:25199,IN-0283,A
5,TC0-1-III02-D3156,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (5/9),,,,,,,,,,,,,,,A,XH51-4200-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-005,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (5/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3156,王鵬豪  Ext.:25199,IN-0283,A
6,TC0-1-III02-D3157,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (6/9),,,,,,,,,,,,,,,A,XH51-4200-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-006,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (6/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3157,王鵬豪  Ext.:25199,IN-0283,A
7,TC0-1-III02-D3174,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (7/9),,,,,,,,,,,,,,,A,XH51-4200-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-007,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (7/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3174,王鵬豪  Ext.:25199,IN-0283,A
8,TC0-1-III02-D3183,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (8/9),,,,,,,,,,,,,,,A,XH51-4200-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-008,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (8/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3183,王鵬豪  Ext.:25199,IN-0283,A
9,TC0-1-III02-D3184,,,,,,A,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (9/9),,,,,,,,,,,,,,,A,XH51-4200-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1484,TPC-TC(C0)-CD-22-1484,IFA,2022/11/23,2022/10/24,XH51-4200-009,Field Instrument Cable Way and Wiring Layout of Cable Tunnel (9/9),A,A,Field Instrument Cable Way and Wiring Layout of Switchyard...etc,TC0-1-III02-D3184,王鵬豪  Ext.:25199,IN-0283,A
