,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UEM02-D9309,,,,,,0,Nameplate Drawing for PA&IA Receiver (Power Block),,,,,,,,,,,,,,,C,M0038-TC-9309,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0958,TPC-TC(C0)-CD-22-0958,IFC,2022/09/08,2022/08/29,M0038-TC-9309,Nameplate Drawing for PA&IA Receiver (Power Block),0,C,Nameplate Drawing for PA&IA Receiver (Power Block)/ (SWES & CWP House),TC0-1-UEM02-D9309,張銘洋  Ext.:24270,R,VDR-M0038-TCMEO-0012
1,TC0-1-UEM02-D9314,,,,,,0,Nameplate Drawing for PA&IA Receiver (SWES & CWP House),,,,,,,,,,,,,,,C,M0038-TC-9314,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0958,TPC-TC(C0)-CD-22-0958,IFC,2022/09/08,2022/08/29,M0038-TC-9314,Nameplate Drawing for PA&IA Receiver (SWES & CWP House),0,C,Nameplate Drawing for PA&IA Receiver (Power Block)/ (SWES & CWP House),TC0-1-UEM02-D9314,張銘洋  Ext.:24270,R,VDR-M0038-TCMEO-0012
