,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UPD02-D5025,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110,,,,,,,,,,,,,,,A,XG31-4110-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4110-001,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110,A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5025,施韋考  Ext.:26356,PP-0154,A
1,TC0-1-UPD02-D5026,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (1/21),,,,,,,,,,,,,,,A,XG31-4210-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-001,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (1/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5026,施韋考  Ext.:26356,PP-0154,A
2,TC0-1-UPD02-D5027,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (2/21),,,,,,,,,,,,,,,A,XG31-4210-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-002,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (2/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5027,施韋考  Ext.:26356,PP-0154,A
3,TC0-1-UPD02-D5028,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (3/21),,,,,,,,,,,,,,,A,XG31-4210-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-003,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (3/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5028,施韋考  Ext.:26356,PP-0154,A
4,TC0-1-UPD02-D5029,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (4/21),,,,,,,,,,,,,,,A,XG31-4210-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-004,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (4/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5029,施韋考  Ext.:26356,PP-0154,A
5,TC0-1-UPD02-D5030,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (5/21),,,,,,,,,,,,,,,A,XG31-4210-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-005,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (5/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5030,施韋考  Ext.:26356,PP-0154,A
6,TC0-1-UPD02-D5031,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (6/21),,,,,,,,,,,,,,,A,XG31-4210-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-006,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (6/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5031,施韋考  Ext.:26356,PP-0154,A
7,TC0-1-UPD02-D5032,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (7/21),,,,,,,,,,,,,,,A,XG31-4210-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-007,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (7/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5032,施韋考  Ext.:26356,PP-0154,A
8,TC0-1-UPD02-D5033,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (8/21),,,,,,,,,,,,,,,A,XG31-4210-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-008,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (8/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5033,施韋考  Ext.:26356,PP-0154,A
9,TC0-1-UPD02-D5034,,,,,,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (9/21),,,,,,,,,,,,,,,A,XG31-4210-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0961,TPC-TC(C0)-CD-22-0961,IFA,2022/09/28,2022/08/29,XG31-4210-009,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4210 (9/21),A,A,A/G PIPING ARRANGEMENT DRAWING FOR OSBL AREA 4110 & 4210,TC0-1-UPD02-D5034,施韋考  Ext.:26356,PP-0154,A
