,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
13,TC0-1-III02-D1163,,,,,,C,Field Instrument Location Plan of Lube Oil Storage Area,,,,,,,,,,,,,,,A,XH72-3200-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3200-006,Field Instrument Location Plan of Lube Oil Storage Area,C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1163,王鵬豪  Ext.:25199,IN-0229,A
14,TC0-1-III02-D1164,,,,,,C,Field Instrument Location Plan of Recovery Water Treatment Area (1/2),,,,,,,,,,,,,,,A,XH72-3200-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3200-007,Field Instrument Location Plan of Recovery Water Treatment Area (1/2),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1164,王鵬豪  Ext.:25199,IN-0229,A
15,TC0-1-III02-D1154,,,,,,C,Field Instrument Location Plan of Recovery Water Treatment Area (2/2),,,,,,,,,,,,,,,A,XH72-3200-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3200-008,Field Instrument Location Plan of Recovery Water Treatment Area (2/2),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1154,王鵬豪  Ext.:25199,IN-0229,A
16,TC0-1-III02-D1139,,,,,,C,Field Instrument Location Plan of Potable Water Tank,,,,,,,,,,,,,,,A,XH72-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3300-001,Field Instrument Location Plan of Potable Water Tank,C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1139,王鵬豪  Ext.:25199,IN-0229,A
17,TC0-1-III02-D1140,,,,,,C,Field Instrument Location Plan of Waste Storage Area,,,,,,,,,,,,,,,A,XH72-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3300-002,Field Instrument Location Plan of Waste Storage Area,C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1140,王鵬豪  Ext.:25199,IN-0229,A
18,TC0-1-III02-D1171,,,,,,C,Field Instrument Location Plan of Main Control Building (1/2),,,,,,,,,,,,,,,A,XH72-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3300-003,Field Instrument Location Plan of Main Control Building (1/2),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1171,王鵬豪  Ext.:25199,IN-0229,A
19,TC0-1-III02-D1167,,,,,,C,Field Instrument Location Plan of Main Control Building (2/2),,,,,,,,,,,,,,,A,XH72-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3300-004,Field Instrument Location Plan of Main Control Building (2/2),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1167,王鵬豪  Ext.:25199,IN-0229,A
20,TC0-1-III02-D1168,,,,,,C,Field Instrument Location Plan of Administration Building,,,,,,,,,,,,,,,A,XH72-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3300-005,Field Instrument Location Plan of Administration Building,C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1168,王鵬豪  Ext.:25199,IN-0229,A
21,TC0-1-III02-D1143,,,,,,C,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (1/4),,,,,,,,,,,,,,,A,XH72-3400-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-001,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (1/4),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1143,王鵬豪  Ext.:25199,IN-0229,A
22,TC0-1-III02-D1144,,,,,,C,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (2/4),,,,,,,,,,,,,,,A,XH72-3400-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-002,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (2/4),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1144,王鵬豪  Ext.:25199,IN-0229,A
23,TC0-1-III02-D1145,,,,,,C,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (3/4),,,,,,,,,,,,,,,A,XH72-3400-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-003,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (3/4),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1145,王鵬豪  Ext.:25199,IN-0229,A
24,TC0-1-III02-D1146,,,,,,C,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (4/4),,,,,,,,,,,,,,,A,XH72-3400-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-004,Field Instrument Location Plan of Natural Gas Treatment and Metering Station (4/4),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1146,王鵬豪  Ext.:25199,IN-0229,A
25,TC0-1-III02-D1182,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (1/8),,,,,,,,,,,,,,,A,XH72-3400-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-005,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (1/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1182,王鵬豪  Ext.:25199,IN-0229,A
26,TC0-1-III02-D1142,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (2/8),,,,,,,,,,,,,,,A,XH72-3400-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-006,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (2/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1142,王鵬豪  Ext.:25199,IN-0229,A
27,TC0-1-III02-D1165,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (3/8),,,,,,,,,,,,,,,A,XH72-3400-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-007,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (3/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1165,王鵬豪  Ext.:25199,IN-0229,A
28,TC0-1-III02-D1166,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (4/8),,,,,,,,,,,,,,,A,XH72-3400-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-008,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (4/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1166,王鵬豪  Ext.:25199,IN-0229,A
29,TC0-1-III02-D1169,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (5/8),,,,,,,,,,,,,,,A,XH72-3400-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-009,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (5/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1169,王鵬豪  Ext.:25199,IN-0229,A
30,TC0-1-III02-D1170,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (6/8),,,,,,,,,,,,,,,A,XH72-3400-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-010,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (6/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1170,王鵬豪  Ext.:25199,IN-0229,A
31,TC0-1-III02-D1175,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (7/8),,,,,,,,,,,,,,,A,XH72-3400-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-011,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (7/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1175,王鵬豪  Ext.:25199,IN-0229,A
32,TC0-1-III02-D1176,,,,,,C,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (8/8),,,,,,,,,,,,,,,A,XH72-3400-012,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0816,TPC-TC(C0)-CD-22-0816,IFA,2022/09/09,2022/08/10,XH72-3400-012,Field Instrument Location Plan of Pipe Rack 340R and Hazardous Gas Warehouse (8/8),C,A,Field Instrument Location Plan of Warehouse Area (1of4)…etc,TC0-1-III02-D1176,王鵬豪  Ext.:25199,IN-0229,A
