,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-EOE02-D5251,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-MCB1 (1/1),,,,,,,,,,,,,,,A,XK21A-0PCCB-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCCB-101,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-MCB1 (1/1),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5251,程正維  Ext.:28057,EE-0366,A
1,TC0-1-EOE02-D5252,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-MCB2 (1/1),,,,,,,,,,,,,,,A,XK21A-0PCCB-201,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCCB-201,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-MCB2 (1/1),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5252,程正維  Ext.:28057,EE-0366,A
2,TC0-1-EOE02-D5205,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-CWPH1 (1/1),,,,,,,,,,,,,,,A,XK21A-0PCCW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCCW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-CWPH1 (1/1),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5205,程正維  Ext.:28057,EE-0366,A
3,TC0-1-EOE02-D5206,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-CWPH2 (1/1),,,,,,,,,,,,,,,A,XK21A-0PCCW-201,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCCW-201,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-CWPH2 (1/1),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5206,程正維  Ext.:28057,EE-0366,A
4,TC0-1-EOE02-D5241,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG1 (1/2),,,,,,,,,,,,,,,A,XK21A-0PCDG-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDG-101,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG1 (1/2),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5241,程正維  Ext.:28057,EE-0366,A
5,TC0-1-EOE02-D5242,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG1 (2/2),,,,,,,,,,,,,,,A,XK21A-0PCDG-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDG-102,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG1 (2/2),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5242,程正維  Ext.:28057,EE-0366,A
6,TC0-2-EOE02-D5241,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG2 (1/2),,,,,,,,,,,,,,,A,XK21A-0PCDG-201,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDG-201,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG2 (1/2),D,A,Electrical Single Line Diagram for PC,TC0-2-EOE02-D5241,程正維  Ext.:28057,EE-0366,A
7,TC0-2-EOE02-D5242,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG2 (2/2),,,,,,,,,,,,,,,A,XK21A-0PCDG-202,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDG-202,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-EDG2 (2/2),D,A,Electrical Single Line Diagram for PC,TC0-2-EOE02-D5242,程正維  Ext.:28057,EE-0366,A
8,TC0-1-EOE02-D5271,,,,,,D,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-DWTP1 (1/2),,,,,,,,,,,,,,,A,XK21A-0PCDW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-DWTP1 (1/2),D,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5271,程正維  Ext.:28057,EE-0366,A
9,TC0-1-EOE02-D5272,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-DWTP1 (2/2),,,,,,,,,,,,,,,A,XK21A-0PCDW-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1352,TPC-TC(C0)-CD-22-1352,IFA,2022/11/13,2022/10/14,XK21A-0PCDW-102,ELECTRICAL SINGLE LINE DIAGRAM FOR PC-DWTP1 (2/2),B,A,Electrical Single Line Diagram for PC,TC0-1-EOE02-D5272,程正維  Ext.:28057,EE-0366,A
