,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-AOC02-D6501,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT GROUND FLOOR PLAN,,,,,,,,,,,,,,,A,XF51C-3200-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0065,TPC-TC(C0)-CD-22-0065,IFA,2022/02/25,2022/01/25,XF51C-3200-101,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT GROUND FLOOR PLAN,A,A,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RA,TC0-1-AOC02-D6501,陳博仁  Ext.:23341,CB-0130
1,TC0-1-AOC02-D6502,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ROOF FLOOR PLAN,,,,,,,,,,,,,,,A,XF51C-3200-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0065,TPC-TC(C0)-CD-22-0065,IFA,2022/02/25,2022/01/25,XF51C-3200-102,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ROOF FLOOR PLAN,A,A,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RA,TC0-1-AOC02-D6502,陳博仁  Ext.:23341,CB-0130
2,TC0-1-AOC02-D6503,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (1/2),,,,,,,,,,,,,,,A,XF51C-3200-103,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0065,TPC-TC(C0)-CD-22-0065,IFA,2022/02/25,2022/01/25,XF51C-3200-103,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (1/2),A,A,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RA,TC0-1-AOC02-D6503,陳博仁  Ext.:23341,CB-0130
3,TC0-1-AOC02-D6504,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (2/2),,,,,,,,,,,,,,,A,XF51C-3200-104,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0065,TPC-TC(C0)-CD-22-0065,IFA,2022/02/25,2022/01/25,XF51C-3200-104,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (2/2),A,A,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RA,TC0-1-AOC02-D6504,陳博仁  Ext.:23341,CB-0130
4,TC0-1-AOC02-D6505,,,,,,A,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT SECTIONS,,,,,,,,,,,,,,,A,XF51C-3200-105,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0065,TPC-TC(C0)-CD-22-0065,IFA,2022/02/25,2022/01/25,XF51C-3200-105,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT SECTIONS,A,A,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RA,TC0-1-AOC02-D6505,陳博仁  Ext.:23341,CB-0130
