,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-III02-D2147,,,,,,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4),,,,,,,,,,,,,,,A,XH73-3100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-001,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2147,王鵬豪  Ext.:25199,IN-0121,A
1,TC0-1-III02-D2148,,,,,,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (2/4),,,,,,,,,,,,,,,A,XH73-3100-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-002,Field Instrument Air Piping and Tubing Layout of Warehouse Area (2/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2148,王鵬豪  Ext.:25199,IN-0121,A
2,TC0-1-III02-D2149,,,,,,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (3/4),,,,,,,,,,,,,,,A,XH73-3100-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-003,Field Instrument Air Piping and Tubing Layout of Warehouse Area (3/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2149,王鵬豪  Ext.:25199,IN-0121,A
3,TC0-1-III02-D2150,,,,,,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (4/4),,,,,,,,,,,,,,,A,XH73-3100-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-004,Field Instrument Air Piping and Tubing Layout of Warehouse Area (4/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2150,王鵬豪  Ext.:25199,IN-0121,A
4,TC0-1-III02-D2151,,,,,,A,Field Instrument Air Piping and Tubing Layout of Emergency Diesel Generator Area (1/2),,,,,,,,,,,,,,,A,XH73-3100-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-005,Field Instrument Air Piping and Tubing Layout of Emergency Diesel Generator Area (1/2),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2151,王鵬豪  Ext.:25199,IN-0121,A
5,TC0-1-III02-D2152,,,,,,A,Field Instrument Air Piping and Tubing Layout of Emergency Diesel Generator Area (2/2),,,,,,,,,,,,,,,A,XH73-3100-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-006,Field Instrument Air Piping and Tubing Layout of Emergency Diesel Generator Area (2/2),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2152,王鵬豪  Ext.:25199,IN-0121,A
6,TC0-1-III02-D2153,,,,,,A,Field Instrument Air Piping and Tubing Layout of Wastewater Treatment Area (1/2),,,,,,,,,,,,,,,A,XH73-3100-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-007,Field Instrument Air Piping and Tubing Layout of Wastewater Treatment Area (1/2),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2153,王鵬豪  Ext.:25199,IN-0121,A
7,TC0-1-III02-D2141,,,,,,A,Field Instrument Air Piping and Tubing Layout of Wastewater Treatment Area (2/2),,,,,,,,,,,,,,,A,XH73-3100-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3100-008,Field Instrument Air Piping and Tubing Layout of Wastewater Treatment Area (2/2),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2141,王鵬豪  Ext.:25199,IN-0121,A
8,TC0-1-III02-D2158,,,,,,A,Field Instrument Air Piping and Tubing Layout of Water Treatment Area (1/4),,,,,,,,,,,,,,,A,XH73-3200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3200-001,Field Instrument Air Piping and Tubing Layout of Water Treatment Area (1/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2158,王鵬豪  Ext.:25199,IN-0121,A
9,TC0-1-III02-D2159,,,,,,A,Field Instrument Air Piping and Tubing Layout of Water Treatment Area (2/4),,,,,,,,,,,,,,,A,XH73-3200-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0313,TPC-TC(C0)-CD-22-0313,IFA,2022/05/26,2022/04/26,XH73-3200-002,Field Instrument Air Piping and Tubing Layout of Water Treatment Area (2/4),A,A,Field Instrument Air Piping and Tubing Layout of Warehouse Area (1/4)...etc,TC0-1-III02-D2159,王鵬豪  Ext.:25199,IN-0121,A
