,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0471,IFV,2022/07/02,2022/06/02,XF51C-3200-101,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT GROUND FLOOR PLAN,X,,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RX (IFV),TC0-1-AOC02-D6501,陳博仁  Ext.:23341,CB-0262,A
1,TPC-TC(C0)-CD-22-0471,IFV,2022/07/02,2022/06/02,XF51C-3200-102,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ROOF FLOOR PLAN,X,,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RX (IFV),TC0-1-AOC02-D6502,陳博仁  Ext.:23341,CB-0262,A
2,TPC-TC(C0)-CD-22-0471,IFV,2022/07/02,2022/06/02,XF51C-3200-103,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (1/2),X,,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RX (IFV),TC0-1-AOC02-D6503,陳博仁  Ext.:23341,CB-0262,A
3,TPC-TC(C0)-CD-22-0471,IFV,2022/07/02,2022/06/02,XF51C-3200-104,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT ELEVATIONS (2/2),X,,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RX (IFV),TC0-1-AOC02-D6504,陳博仁  Ext.:23341,CB-0262,A
4,TPC-TC(C0)-CD-22-0471,IFV,2022/07/02,2022/06/02,XF51C-3200-105,RECOVERY WATER TREATMENT PLANT (BLD-3202) GENERAL ARRANGEMENT SECTIONS,X,,Recovery Water Treatment Plant (BLD-3202) - General Arrangement_RX (IFV),TC0-1-AOC02-D6505,陳博仁  Ext.:23341,CB-0262,A
