,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ENE02-D5361,,,,,,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE AREA,,,,,,,,,,,,,,,A,XK51A-0HPWG-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1171,TPC-TC(C0)-CD-22-1171,IFA,2022/10/23,2022/09/23,XK51A-0HPWG-001,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE AREA,A,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE,TC0-1-ENE02-D5361,程正維  Ext.:28057,EE-0336,A
1,TC0-1-ENE02-D5362,,,,,,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE (1/2),,,,,,,,,,,,,,,A,XK51A-0HPWG-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1171,TPC-TC(C0)-CD-22-1171,IFA,2022/10/23,2022/09/23,XK51A-0HPWG-002,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE (1/2),A,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE,TC0-1-ENE02-D5362,程正維  Ext.:28057,EE-0336,A
2,TC0-1-ENE02-D5363,,,,,,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE (2/2),,,,,,,,,,,,,,,A,XK51A-0HPWG-003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1171,TPC-TC(C0)-CD-22-1171,IFA,2022/10/23,2022/09/23,XK51A-0HPWG-003,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE (2/2),A,A,GROUNDING LAYOUT FOR HEAVY PARTS WAREHOUSE,TC0-1-ENE02-D5363,程正維  Ext.:28057,EE-0336,A
