,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-SNC02-D3301,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE BASE PLATE PLAN @ BASEMENT & GROUND FLOOR,,,,,,,,,,,,,,,C,XF42C-3300-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-001,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE BASE PLATE PLAN @ BASEMENT & GROUND FLOOR,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3301,陳博仁  Ext.:23341,CB-0422,A
1,TC0-1-SNC02-C3301,,,,,,0,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL,,,,,,,,,,,,,,,C,XF42C-3300-001C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-001C,CALCULATION SHEET FOR MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-C3301,陳博仁  Ext.:23341,CB-0422,A
2,TC0-1-SNC02-D3302,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SECOND FLOOR PLAN @ T.O.S. FFL.+6350,,,,,,,,,,,,,,,C,XF42C-3300-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-002,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SECOND FLOOR PLAN @ T.O.S. FFL.+6350,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3302,陳博仁  Ext.:23341,CB-0422,A
3,TC0-1-SNC02-D3303,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE THIRD FLOOR PLAN @ T.O.S. FFL.+11350,,,,,,,,,,,,,,,C,XF42C-3300-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-003,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE THIRD FLOOR PLAN @ T.O.S. FFL.+11350,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3303,陳博仁  Ext.:23341,CB-0422,A
4,TC0-1-SNC02-D3304,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOURTH FLOOR PLAN @ T.O.S. FFL.+16350,,,,,,,,,,,,,,,C,XF42C-3300-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-004,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FOURTH FLOOR PLAN @ T.O.S. FFL.+16350,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3304,陳博仁  Ext.:23341,CB-0422,A
5,TC0-1-SNC02-D3305,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIFTH FLOOR PLAN @ T.O.S. FFL.+22350,,,,,,,,,,,,,,,C,XF42C-3300-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-005,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE FIFTH FLOOR PLAN @ T.O.S. FFL.+22350,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3305,陳博仁  Ext.:23341,CB-0422,A
6,TC0-1-SNC02-D3306,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SIXTH FLOOR PLAN @ T.O.S. FFL.+28350,,,,,,,,,,,,,,,C,XF42C-3300-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-006,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SIXTH FLOOR PLAN @ T.O.S. FFL.+28350,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3306,陳博仁  Ext.:23341,CB-0422,A
7,TC0-1-SNC02-D3307,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SEVENTH FLOOR PLAN @ T.O.S. FFL.+33050,,,,,,,,,,,,,,,C,XF42C-3300-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-007,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE SEVENTH FLOOR PLAN @ T.O.S. FFL.+33050,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3307,陳博仁  Ext.:23341,CB-0422,A
8,TC0-1-SNC02-D3308,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE EIGHTH FLOOR PLAN @ T.O.S. FFL.+39050,,,,,,,,,,,,,,,C,XF42C-3300-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-008,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE EIGHTH FLOOR PLAN @ T.O.S. FFL.+39050,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3308,陳博仁  Ext.:23341,CB-0422,A
9,TC0-1-SNC02-D3309,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ROOF FLOOR PLAN @ T.O.S. FFL.+45050 & +49450,,,,,,,,,,,,,,,C,XF42C-3300-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-009,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ROOF FLOOR PLAN @ T.O.S. FFL.+45050 & +49450,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3309,陳博仁  Ext.:23341,CB-0422,A
10,TC0-1-SNC02-D3310,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (1),,,,,,,,,,,,,,,C,XF42C-3300-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-010,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (1),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3310,陳博仁  Ext.:23341,CB-0422,A
11,TC0-1-SNC02-D3311,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (2),,,,,,,,,,,,,,,C,XF42C-3300-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-011,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (2),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3311,陳博仁  Ext.:23341,CB-0422,A
12,TC0-1-SNC02-D3312,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (3),,,,,,,,,,,,,,,C,XF42C-3300-012,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-012,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (3),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3312,陳博仁  Ext.:23341,CB-0422,A
13,TC0-1-SNC02-D3313,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (4),,,,,,,,,,,,,,,C,XF42C-3300-013,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-013,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (4),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3313,陳博仁  Ext.:23341,CB-0422,A
14,TC0-1-SNC02-D3314,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (5),,,,,,,,,,,,,,,C,XF42C-3300-014,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-014,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (5),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3314,陳博仁  Ext.:23341,CB-0422,A
15,TC0-1-SNC02-D3315,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (6),,,,,,,,,,,,,,,C,XF42C-3300-015,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-015,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (6),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3315,陳博仁  Ext.:23341,CB-0422,A
16,TC0-1-SNC02-D3316,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (7),,,,,,,,,,,,,,,C,XF42C-3300-016,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-016,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (7),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3316,陳博仁  Ext.:23341,CB-0422,A
17,TC0-1-SNC02-D3317,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (8),,,,,,,,,,,,,,,C,XF42C-3300-017,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-017,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (8),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3317,陳博仁  Ext.:23341,CB-0422,A
18,TC0-1-SNC02-D3318,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (9),,,,,,,,,,,,,,,C,XF42C-3300-018,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-018,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (9),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3318,陳博仁  Ext.:23341,CB-0422,A
19,TC0-1-SNC02-D3319,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (10),,,,,,,,,,,,,,,C,XF42C-3300-019,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-019,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (10),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3319,陳博仁  Ext.:23341,CB-0422,A
20,TC0-1-SNC02-D3320,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (11),,,,,,,,,,,,,,,C,XF42C-3300-020,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-020,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE ELEVATION (11),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3320,陳博仁  Ext.:23341,CB-0422,A
21,TC0-1-SNC02-D3321,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE COLUMN BASE PLATE DETAILS,,,,,,,,,,,,,,,C,XF42C-3300-021,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-021,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE COLUMN BASE PLATE DETAILS,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3321,陳博仁  Ext.:23341,CB-0422,A
22,TC0-1-SNC02-D3322,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL DECK DETAILS,,,,,,,,,,,,,,,C,XF42C-3300-022,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-022,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE STEEL DECK DETAILS,0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3322,陳博仁  Ext.:23341,CB-0422,A
23,TC0-1-SNC02-D3323,,,,,,0,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE COLUMN DETAILS (1),,,,,,,,,,,,,,,C,XF42C-3300-023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1286,TPC-TC(C0)-CD-22-1286,IFC,2022/11/05,2022/10/06,XF42C-3300-023,MAIN CONTROL BUILDING (BLD-3302) SRC STRUCTURE COLUMN DETAILS (1),0,C,Main Control Building (BLD-3302) - Structure (IFC),TC0-1-SNC02-D3323,陳博仁  Ext.:23341,CB-0422,A
