,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CAC02-D6001,,,,,,A,PAVING OVERALL PLAN,,,,,,,,,,,,,,,A,XF31C-0000-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-0000-001,PAVING OVERALL PLAN,A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6001,陳博仁  Ext.:23341,CB-0246,A
1,TC0-1-CAC02-D6002,,,,,,A,PAVING DETAILS (1),,,,,,,,,,,,,,,A,XF31C-0000-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-0000-002,PAVING DETAILS (1),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6002,陳博仁  Ext.:23341,CB-0246,A
2,TC0-1-CAC02-D6003,,,,,,A,PAVING DETAILS (2),,,,,,,,,,,,,,,A,XF31C-0000-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-0000-003,PAVING DETAILS (2),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6003,陳博仁  Ext.:23341,CB-0246,A
3,TC0-1-CAC02-D6004,,,,,,A,PAVING DETAILS (3),,,,,,,,,,,,,,,A,XF31C-0000-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-0000-004,PAVING DETAILS (3),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6004,陳博仁  Ext.:23341,CB-0246,A
4,TC0-1-CAC02-D6311,,,,,,A,PAVING PLAN FOR AREA 3100  (1),,,,,,,,,,,,,,,A,XF31C-3100-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3100-001,PAVING PLAN FOR AREA 3100  (1),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6311,陳博仁  Ext.:23341,CB-0246,A
5,TC0-1-CAC02-D6312,,,,,,A,PAVING PLAN FOR AREA 3100  (2),,,,,,,,,,,,,,,A,XF31C-3100-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3100-002,PAVING PLAN FOR AREA 3100  (2),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6312,陳博仁  Ext.:23341,CB-0246,A
6,TC0-1-CAC02-D6313,,,,,,A,PAVING PLAN FOR AREA 3100  (3),,,,,,,,,,,,,,,A,XF31C-3100-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3100-003,PAVING PLAN FOR AREA 3100  (3),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6313,陳博仁  Ext.:23341,CB-0246,A
7,TC0-1-CAC02-D6314,,,,,,A,PAVING PLAN FOR AREA 3100  (4),,,,,,,,,,,,,,,A,XF31C-3100-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3100-004,PAVING PLAN FOR AREA 3100  (4),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6314,陳博仁  Ext.:23341,CB-0246,A
8,TC0-1-CAC02-D6321,,,,,,A,PAVING PLAN FOR AREA 3200  (1),,,,,,,,,,,,,,,A,XF31C-3200-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3200-001,PAVING PLAN FOR AREA 3200  (1),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6321,陳博仁  Ext.:23341,CB-0246,A
9,TC0-1-CAC02-D6322,,,,,,A,PAVING PLAN FOR AREA 3200  (2),,,,,,,,,,,,,,,A,XF31C-3200-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0428,TPC-TC(C0)-CD-22-0428,IFA,2022/06/23,2022/05/23,XF31C-3200-002,PAVING PLAN FOR AREA 3200  (2),A,A,"Paving Plan for Area 3100~3400,4300,4400_RA",TC0-1-CAC02-D6322,陳博仁  Ext.:23341,CB-0246,A
