,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-AEM02-D9114,,,,,,A,=C10MVA01CM001 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank,,,,,,,,,,,,,,,A,M0040-CEAI-9114,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1206,TPC-TC(C0)-CD-22-1206,IFA,2022/10/29,2022/09/29,M0040-CEAI-9114,=C10MVA01CM001 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank,A,A,"=C10/C20MVA01CM001, =C10/C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank, Clean Lube Oil Storage Tank/ Nameplate Drawing",TC0-1-AEM02-D9114,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0015
1,TC0-1-AEM02-D9115,,,,,,A,=C20MVA01CM001 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank,,,,,,,,,,,,,,,A,M0040-CEAI-9115,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1206,TPC-TC(C0)-CD-22-1206,IFA,2022/10/29,2022/09/29,M0040-CEAI-9115,=C20MVA01CM001 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank,A,A,"=C10/C20MVA01CM001, =C10/C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank, Clean Lube Oil Storage Tank/ Nameplate Drawing",TC0-1-AEM02-D9115,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0015
2,TC0-1-AEM02-D9119,,,,,,A,=C10MVA01CM002 GENERAL ASSEMBLY DRAWING for Clean Lube Oil Storage Tank,,,,,,,,,,,,,,,A,M0040-CEAI-9119,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1206,TPC-TC(C0)-CD-22-1206,IFA,2022/10/29,2022/09/29,M0040-CEAI-9119,=C10MVA01CM002 GENERAL ASSEMBLY DRAWING for Clean Lube Oil Storage Tank,A,A,"=C10/C20MVA01CM001, =C10/C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank, Clean Lube Oil Storage Tank/ Nameplate Drawing",TC0-1-AEM02-D9119,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0015
3,TC0-1-AEM02-D9120,,,,,,A,=C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Clean Lube Oil Storage Tank,,,,,,,,,,,,,,,A,M0040-CEAI-9120,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1206,TPC-TC(C0)-CD-22-1206,IFA,2022/10/29,2022/09/29,M0040-CEAI-9120,=C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Clean Lube Oil Storage Tank,A,A,"=C10/C20MVA01CM001, =C10/C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank, Clean Lube Oil Storage Tank/ Nameplate Drawing",TC0-1-AEM02-D9120,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0015
4,TC0-1-AEM02-D9125,,,,,,A,Nameplate Drawing,,,,,,,,,,,,,,,A,M0040-CEAI-9125,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1206,TPC-TC(C0)-CD-22-1206,IFA,2022/10/29,2022/09/29,M0040-CEAI-9125,Nameplate Drawing,A,A,"=C10/C20MVA01CM001, =C10/C20MVA01CM002 GENERAL ASSEMBLY DRAWING for Dirty Lube Oil Storage Tank, Clean Lube Oil Storage Tank/ Nameplate Drawing",TC0-1-AEM02-D9125,張銘洋  Ext.:24270,R,VDR-M0040-CEAI-0015
