,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FAM02-D2004,,,,,,B,Outline/ Arrangement Drawings of Deluge Valve,,,,,,,,,,,,,,,A,M0036-2004,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1025,TPC-TC(C0)-CD-22-1025,IFA,2022/10/07,2022/09/07,M0036-2004,Outline/ Arrangement Drawings of Deluge Valve,B,A,"Outline, Arrangement Drawings/Data Sheet, Specifications of Deluge Valve",TC0-1-FAM02-D2004,施韋考  Ext.:26356,R,VDR-M0036-GWOJ-0016
1,TC0-1-FAM02-E2009,,,,,,B,Data Sheet / Specifications of Deluge Valve,,,,,,,,,,,,,,,A,M0036-2009,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1025,TPC-TC(C0)-CD-22-1025,IFA,2022/10/07,2022/09/07,M0036-2009,Data Sheet / Specifications of Deluge Valve,B,A,"Outline, Arrangement Drawings/Data Sheet, Specifications of Deluge Valve",TC0-1-FAM02-E2009,施韋考  Ext.:26356,R,VDR-M0036-GWOJ-0016
