,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ENE02-D5471,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR WASTE STORAGE AREA NO.1,,,,,,,,,,,,,,,A,XK51A-0WSAL-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1426,TPC-TC(C0)-CD-22-1426,IFA,2022/11/18,2022/10/19,XK51A-0WSAL-001,LIGHTNING PROTECTION LAYOUT FOR INDUSTRIAL WASTE STORAGE AREA,A,A,LIGHTNING PROTECTION LAYOUT FOR WASTE STORAGE AREA NO.1,TC0-1-ENE02-D5471,程正維  Ext.:28057,EE-0379,A
1,TC0-1-ENE02-D5472,,,,,,A,LIGHTNING PROTECTION LAYOUT FOR WASTE STORAGE AREA NO.1 ELEVATION,,,,,,,,,,,,,,,A,XK51A-0WSAL-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1426,TPC-TC(C0)-CD-22-1426,IFA,2022/11/18,2022/10/19,XK51A-0WSAL-002,LIGHTNING PROTECTION LAYOUT FOR INDUSTRIAL WASTE STORAGE AREA ELEVATION,A,A,LIGHTNING PROTECTION LAYOUT FOR WASTE STORAGE AREA NO.1,TC0-1-ENE02-D5472,程正維  Ext.:28057,EE-0379,A
