,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-III02-M8806,,,,,,B,"Installation, Operation and Maintenance Manual for Pressure and Differential Pressure Gauge",,,,,,,,,,,,,,,A,M0010B-NEWFLOW-0006,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1149,TPC-TC(C0)-CD-22-1149,IFA,2022/10/21,2022/09/21,M0010B-NEWFLOW-0006,"Installation, Operation and Maintenance Manual for Pressure and Differential Pressure Gauge",B,A,"Installation, Operation and Maintenance Manual for Pressure and Differential Pressure Gauge",TC0-1-III02-M8806,王鵬豪  Ext.:25199,R,VDR-M0010B-NEWFLOW-0013
