,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1405,IFI,2022/11/17,2022/10/18,M0037-Pacific-9503,電梯潤滑列表Lubricant List for Elevator,A,I,電梯潤滑列表Lubricant List for Elevator,TC0-1-UMM02-A9503,張銘洋  Ext.:24270,I,VDR-M0037-Pacific-0028
