,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-D9548,,,,,,A,汽輪機電子設備大樓客貨用電梯系統單線圖Single Line Diagram Elevator for Electronical / Electronic Equipment Building,,,,,,,,,,,,,,,A,M0037-Pacific-9548,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1332,TPC-TC(C0)-CD-22-1332,IFA,2022/11/12,2022/10/13,M0037-Pacific-9548,汽輪機電子設備大樓客貨用電梯系統單線圖Single Line Diagram Elevator for Electronical / Electronic Equipment Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Electronical / Electronic Equipment Building",TC0-1-UMM02-D9548,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0022
1,TC0-1-UMM02-D9549,,,,,,A,汽輪機電子設備大樓客貨用電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Electronical / Electronic Equipment Building,,,,,,,,,,,,,,,A,M0037-Pacific-9549,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1332,TPC-TC(C0)-CD-22-1332,IFA,2022/11/12,2022/10/13,M0037-Pacific-9549,汽輪機電子設備大樓客貨用電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Electronical / Electronic Equipment Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Electronical / Electronic Equipment Building",TC0-1-UMM02-D9549,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0022
2,TC0-1-UMM02-D9552,,,,,,A,汽輪機電子設備大樓客貨用電梯接線箱及盤體圖Junction box and Panel General Drawing Elevator forElectronical / Electronic Equipment Building,,,,,,,,,,,,,,,A,M0037-Pacific-9552,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1332,TPC-TC(C0)-CD-22-1332,IFA,2022/11/12,2022/10/13,M0037-Pacific-9552,汽輪機電子設備大樓客貨用電梯接線箱及盤體圖Junction box and Panel General Drawing Elevator forElectronical / Electronic Equipment Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Electronical / Electronic Equipment Building",TC0-1-UMM02-D9552,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0022
