,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-III02-R9402,,,,,,0,Certificates of Explosion Proof & Enclosure for Gas Detector and Accessories,,,,,,,,,,,,,,,C,TC0-1-III02-A9402,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0985,TPC-TC(C0)-CD-22-0985,IFC,2022/10/01,2022/09/02,TC0-1-III02-A9402,Certificates of Explosion Proof & Enclosure for Gas Detector and Accessories,0,C,"Certificates of Explosion Proof & Enclosure/Installation, Operation and Maintenance Manual/Catalogs/Data Sheet and data exchange/Outline & Wiring Drawing for Gas Detector and Accessories",TC0-1-III02-R9402,王鵬豪  Ext.:25199,I,VDR-M0002B-CSI-0012
1,TC0-1-III02-M9407,,,,,,0,"Installation, Operation and Maintenance Manual for Gas Detector and Accessories",,,,,,,,,,,,,,,C,TC0-1-III02-A9407,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0985,TPC-TC(C0)-CD-22-0985,IFC,2022/10/01,2022/09/02,TC0-1-III02-A9407,"Installation, Operation and Maintenance Manual for Gas Detector and Accessories",0,C,"Certificates of Explosion Proof & Enclosure/Installation, Operation and Maintenance Manual/Catalogs/Data Sheet and data exchange/Outline & Wiring Drawing for Gas Detector and Accessories",TC0-1-III02-M9407,王鵬豪  Ext.:25199,R,VDR-M0002B-CSI-0012
2,TC0-1-III02-M9408,,,,,,0,Catalogs for Gas Detector and Accessories,,,,,,,,,,,,,,,C,TC0-1-III02-A9408,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0985,TPC-TC(C0)-CD-22-0985,IFC,2022/10/01,2022/09/02,TC0-1-III02-A9408,Catalogs for Gas Detector and Accessories,0,C,"Certificates of Explosion Proof & Enclosure/Installation, Operation and Maintenance Manual/Catalogs/Data Sheet and data exchange/Outline & Wiring Drawing for Gas Detector and Accessories",TC0-1-III02-M9408,王鵬豪  Ext.:25199,I,VDR-M0002B-CSI-0012
3,TC0-1-III02-S9410,,,,,,0,Data Sheet and data exchange for Gas Detector and Accessories,,,,,,,,,,,,,,,C,TC0-1-III02-A9410,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0985,TPC-TC(C0)-CD-22-0985,IFC,2022/10/01,2022/09/02,TC0-1-III02-A9410,Data Sheet and data exchange for Gas Detector and Accessories,0,C,"Certificates of Explosion Proof & Enclosure/Installation, Operation and Maintenance Manual/Catalogs/Data Sheet and data exchange/Outline & Wiring Drawing for Gas Detector and Accessories",TC0-1-III02-S9410,王鵬豪  Ext.:25199,R,VDR-M0002B-CSI-0012
4,TC0-1-III02-S9411,,,,,,0,Outline & Wiring Drawing for Gas Detector and Accessories,,,,,,,,,,,,,,,C,TC0-1-III02-A9411,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0985,TPC-TC(C0)-CD-22-0985,IFC,2022/10/01,2022/09/02,TC0-1-III02-A9411,Outline & Wiring Drawing for Gas Detector and Accessories,0,C,"Certificates of Explosion Proof & Enclosure/Installation, Operation and Maintenance Manual/Catalogs/Data Sheet and data exchange/Outline & Wiring Drawing for Gas Detector and Accessories",TC0-1-III02-S9411,王鵬豪  Ext.:25199,R,VDR-M0002B-CSI-0012
