,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-D5341,,,,,,A,LIGHTING LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,,,,,,,,,,,,,,,A,XK61A-0LWH0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0388,TPC-TC(C0)-CD-22-0388,IFA,2022/06/11,2022/05/11,XK61A-0LWH0-001,LIGHTING LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,A,A,LIGHTING AND RECEPTACLE LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,TC0-1-ELE02-D5341,程正維  Ext.:28057,EE-0128,A
1,TC0-1-ELE02-D5351,,,,,,A,LIGHTING LAYOUT RECEPTACLE FOR LUBE OIL STORAGE WAREHOUSE,,,,,,,,,,,,,,,A,XK61A-0LWH0-101,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0388,TPC-TC(C0)-CD-22-0388,IFA,2022/06/11,2022/05/11,XK61A-0LWH0-101,LIGHTING LAYOUT RECEPTACLE FOR LUBE OIL STORAGE WAREHOUSE,A,A,LIGHTING AND RECEPTACLE LAYOUT FOR LUBE OIL STORAGE WAREHOUSE,TC0-1-ELE02-D5351,程正維  Ext.:28057,EE-0128,A
