,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KDE02-S0114,,,,,,B,Performance Curves for Motor for DWTS,,,,,,,,,,,,,,,A,F0002-TSK-9114,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1379,TPC-TC(C0)-CD-22-1379,IFA,2022/11/16,2022/10/17,F0002-TSK-9114,Performance Curves for Motor for DWTS,B,A,Performance Curves for Motor for DWTS,TC0-1-KDE02-S0114,蕭舜予  Ext.:22121 ,R,VDR-F0002-TSK-0202
