,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-001,GROUNDING SYSTEM INSTALLATION DETAIL (1/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5021,程正維  Ext.:28057,EE-0060,A
1,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-002,GROUNDING SYSTEM INSTALLATION DETAIL (2/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5022,程正維  Ext.:28057,EE-0060,A
2,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-003,GROUNDING SYSTEM INSTALLATION DETAIL (3/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5023,程正維  Ext.:28057,EE-0060,A
3,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-004,GROUNDING SYSTEM INSTALLATION DETAIL (4/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5024,程正維  Ext.:28057,EE-0060,A
4,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-005,GROUNDING SYSTEM INSTALLATION DETAIL (5/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5025,程正維  Ext.:28057,EE-0060,A
5,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-006,GROUNDING SYSTEM INSTALLATION DETAIL (6/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5026,程正維  Ext.:28057,EE-0060,A
6,TPC-TC(C0)-CD-22-0198,IFA,2022/04/18,2022/03/18,XK12A-0GRD0-007,GROUNDING SYSTEM INSTALLATION DETAIL (7/7),B,A,GROUNDING SYSTEM INSTALLATION DETAIL,TC0-1-ENE02-D5027,程正維  Ext.:28057,EE-0060,A
