,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-C5151,,,,,,A,LIGHTING LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP (1/2),,,,,,,,,,,,,,,A,XK62A-0GTM0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0810,TPC-TC(C0)-CD-22-0810,IFA,2022/09/08,2022/08/09,XK62A-0GTM0-001,LIGHTING LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP (1/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE FOR GTMS,TC0-1-ELE02-C5151,程正維  Ext.:28057,EE-0245,A
1,TC0-1-ELE02-C5152,,,,,,A,LIGHTING LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP (2/2),,,,,,,,,,,,,,,A,XK62A-0GTM0-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0810,TPC-TC(C0)-CD-22-0810,IFA,2022/09/08,2022/08/09,XK62A-0GTM0-002,LIGHTING LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP (2/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE FOR GTMS,TC0-1-ELE02-C5152,程正維  Ext.:28057,EE-0245,A
2,TC0-1-ELE02-C5161,,,,,,A,RECEPTACLE LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP,,,,,,,,,,,,,,,A,XK62A-0GTM0-101,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0810,TPC-TC(C0)-CD-22-0810,IFA,2022/09/08,2022/08/09,XK62A-0GTM0-101,RECEPTACLE LOAD SCHEDULE FOR GAS TURBINE MAINTENANCE SHOP,A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE FOR GTMS,TC0-1-ELE02-C5161,程正維  Ext.:28057,EE-0245,A
