,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D6801,,,,,,B,LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT SCHEDULE & AIR FLOW DIAGRAM,,,,,,,,,,,,,,,A,XF71C-3100-501,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1349,TPC-TC(C0)-CD-22-1349,IFA,2022/11/12,2022/10/13,XF71C-3100-501,LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT SCHEDULE & AIR FLOW DIAGRAM,B,A,Lube Oil Storage Warehouse (BLD-3105) - HVAC System - 機械_RB,TC0-1-UZC02-D6801,陳博仁  Ext.:23341,CB-0447,A
1,TC0-1-UZC02-D6821,,,,,,B,"LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT, AIR DUCT, CONTROL CABLE LAYOUT-1",,,,,,,,,,,,,,,A,XF71C-3100-521,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1349,TPC-TC(C0)-CD-22-1349,IFA,2022/11/12,2022/10/13,XF71C-3100-521,"LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT, AIR DUCT, CONTROL CABLE LAYOUT-1",B,A,Lube Oil Storage Warehouse (BLD-3105) - HVAC System - 機械_RB,TC0-1-UZC02-D6821,陳博仁  Ext.:23341,CB-0447,A
2,TC0-1-UZC02-D6822,,,,,,B,"LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT, AIR DUCT, CONTROL CABLE LAYOUT-2",,,,,,,,,,,,,,,A,XF71C-3100-522,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1349,TPC-TC(C0)-CD-22-1349,IFA,2022/11/12,2022/10/13,XF71C-3100-522,"LUBE OIL STORAGE WAREHOUSE (BLD-3105) HVAC EQUIPMENT, AIR DUCT, CONTROL CABLE LAYOUT-2",B,A,Lube Oil Storage Warehouse (BLD-3105) - HVAC System - 機械_RB,TC0-1-UZC02-D6822,陳博仁  Ext.:23341,CB-0447,A
