,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ERE02-D5242,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (1/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-001,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (1/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5242,程正維  Ext.:28057,EE-0176,A
1,TC0-1-ERE02-D5243,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (2/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-002,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (2/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5243,程正維  Ext.:28057,EE-0176,A
2,TC0-1-ERE02-D5244,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (3/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-003,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (3/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5244,程正維  Ext.:28057,EE-0176,A
3,TC0-1-ERE02-D5245,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (4/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-004,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (4/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5245,程正維  Ext.:28057,EE-0176,A
4,TC0-1-ERE02-D5246,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (5/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-005,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (5/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5246,程正維  Ext.:28057,EE-0176,A
5,TC0-1-ERE02-D5247,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (6/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-006,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (6/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5247,程正維  Ext.:28057,EE-0176,A
6,TC0-1-ERE02-D5248,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (7/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-007,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (7/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5248,程正維  Ext.:28057,EE-0176,A
7,TC0-1-ERE02-D5249,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (8/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-008,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (8/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5249,程正維  Ext.:28057,EE-0176,A
8,TC0-1-ERE02-D5250,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (9/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-009,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (9/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5250,程正維  Ext.:28057,EE-0176,A
9,TC0-1-ERE02-D5251,,,,,,A,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (10/10),,,,,,,,,,,,,,,A,XK31C-0WWT0-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0546,TPC-TC(C0)-CD-22-0546,IFA,2022/07/22,2022/06/22,XK31C-0WWT0-010,ELECTRICAL CABLE TRAY LAYOUT WITH SUPPORT PLAN FOR WASTE WATER TREATMENT PLANT (10/10),A,A,Electrical Cable tray layout with support plan for WWTP_RA,TC0-1-ERE02-D5251,程正維  Ext.:28057,EE-0176,A
