,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6355,,,,,,A,回收水處理廠氣體滅火系統昇位圖,,,,,,,,,,,,,,,A,M0001-6219,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6219,回收水處理廠氣體滅火系統昇位圖,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6355,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
1,TC0-1-FCM02-D6356,,,,,,A,回收水處理廠氣體滅火系統平面圖,,,,,,,,,,,,,,,A,M0001-6220,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6220,回收水處理廠氣體滅火系統平面圖,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6356,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
2,TC0-1-FCM02-D6357,,,,,,A,回收水處理廠氣體滅火系統等角圖,,,,,,,,,,,,,,,A,M0001-6221,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6221,回收水處理廠氣體滅火系統等角圖,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6357,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
3,TC0-1-FCM02-D6362,,,,,,A,回收水處理廠氣體滅火系統流量計算書,,,,,,,,,,,,,,,A,M0001-6222,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6222,回收水處理廠氣體滅火系統流量計算書,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6362,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
4,TC0-1-FCM02-D6363,,,,,,A,回收水處理廠排氣系統昇位圖,,,,,,,,,,,,,,,A,M0001-6223,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6223,回收水處理廠排氣系統昇位圖,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6363,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
5,TC0-1-FCM02-D6364,,,,,,A,回收水處理廠排氣系統平面圖,,,,,,,,,,,,,,,A,M0001-6224,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0926,TPC-TC(C0)-CD-22-0926,IFA,2022/09/23,2022/08/24,M0001-6224,回收水處理廠排氣系統平面圖,A,A,"回收水處理廠氣體滅火系統昇位圖,平面圖,等角圖,流量計算書/回收水處理廠排氣系統昇位圖,平面圖",TC0-1-FCM02-D6364,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0069
