,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0448,IFC,2022/06/30,2022/05/30,XF34-5000-001C,CALCULATION SHEET FOR CABLE TUNNEL (CBT-5001) FOR PILING,1,C,電纜涵洞(CBT-5001)基樁平面配置圖 (IFC),TC0-1-CIC02-C5001,陳博仁  Ext.:23341,CB-0254,A
1,TPC-TC(C0)-CD-22-0448,IFC,2022/06/30,2022/05/30,XF34-5000-009,電纜涵洞(CBT-5001)基樁平面配置圖(6) CABLE TUNNEL (CBT-5001) PILING LOCATION PLAN(6),3,C,電纜涵洞(CBT-5001)基樁平面配置圖 (IFC),TC0-1-CIC02-D5009,陳博仁  Ext.:23341,CB-0254,A
2,TPC-TC(C0)-CD-22-0448,IFC,2022/06/30,2022/05/30,XF34-5000-016,電纜涵洞(CBT-5001)基樁平面配置圖(13) CABLE TUNNEL (CBT-5001) PILING LOCATION PLAN(13),2,C,電纜涵洞(CBT-5001)基樁平面配置圖 (IFC),TC0-1-CIC02-D5016,陳博仁  Ext.:23341,CB-0254,A
