,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-ERE02-D5021,,,,,,A,POWER SYSTEM INSTALLATION DETAIL (1/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-001,POWER SYSTEM INSTALLATION DETAIL (1/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5021,程正維  Ext.:28057,EE-0025
1,TC0-1-ERE02-D5022,,,,,,A,POWER SYSTEM INSTALLATION DETAIL (2/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-002,POWER SYSTEM INSTALLATION DETAIL (2/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5022,程正維  Ext.:28057,EE-0025
2,TC0-1-ERE02-D5023,,,,,,A,POWER SYSTEM INSTALLATION DETAIL (3/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-003,POWER SYSTEM INSTALLATION DETAIL (3/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5023,程正維  Ext.:28057,EE-0025
3,TC0-1-ERE02-D5024,,,,,,A,POWER SYSTEM INSTALLATION DETAIL (4/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-004,POWER SYSTEM INSTALLATION DETAIL (4/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5024,程正維  Ext.:28057,EE-0025
4,TC0-1-ERE02-D5025,,,,,,A,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (1/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-005,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (1/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5025,程正維  Ext.:28057,EE-0025
5,TC0-1-ERE02-D5026,,,,,,A,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (2/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-006,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (2/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5026,程正維  Ext.:28057,EE-0025
6,TC0-1-ERE02-D5027,,,,,,A,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (3/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-007,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (3/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5027,程正維  Ext.:28057,EE-0025
7,TC0-1-ERE02-D5028,,,,,,A,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (4/4),,,,,,,,,,,,,,,A,XK12A-0PWR0-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0005,TPC-TC(C0)-CD-22-0005,IFA,2022/02/06,2022/01/06,XK12A-0PWR0-008,ELECTRICAL CABLE TRAY INSTALLATION DETAIL (4/4),A,A,Power & cable tray system installation detail,TC0-1-ERE02-D5028,程正維  Ext.:28057,EE-0025
