,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1461,IFA,2022/11/23,2022/10/24,M0051-LCEC-9482,"Single Line Diagram for ""=G10XMA01GM202"" [Overhead Crane B (Unit No.1&2 GT Hall Proper)]",A,A,"Single Line Diagram for ""=G10XMA01GM202"" [Overhead Crane B (Unit No.1&2 GT Hall Proper)], ""=S10XMA01GM201"" [Overhead Crane A (Unit No.1&2 ST Hall Proper)], =S10XMA01GM202"" [Overhead Crane B (Unit No.1&2 ST Hall Proper)",TC0-1-TMM02-D9482,張銘洋  Ext.:24270,R,VDR-M0051-LCEC-0079
1,TPC-TC(C0)-CD-22-1461,IFA,2022/11/23,2022/10/24,M0051-LCEC-9490,"Single Line Diagram for ""=S10XMA01GM201"" [Overhead Crane A (Unit No.1&2 ST Hall Proper)]",A,A,"Single Line Diagram for ""=G10XMA01GM202"" [Overhead Crane B (Unit No.1&2 GT Hall Proper)], ""=S10XMA01GM201"" [Overhead Crane A (Unit No.1&2 ST Hall Proper)], =S10XMA01GM202"" [Overhead Crane B (Unit No.1&2 ST Hall Proper)",TC0-1-TMM02-D9490,張銘洋  Ext.:24270,R,VDR-M0051-LCEC-0079
2,TPC-TC(C0)-CD-22-1461,IFA,2022/11/23,2022/10/24,M0051-LCEC-9497,"Single Line Diagram for ""=S10XMA01GM202"" [Overhead Crane B (Unit No.1&2 ST Hall Proper)]",A,A,"Single Line Diagram for ""=G10XMA01GM202"" [Overhead Crane B (Unit No.1&2 GT Hall Proper)], ""=S10XMA01GM201"" [Overhead Crane A (Unit No.1&2 ST Hall Proper)], =S10XMA01GM202"" [Overhead Crane B (Unit No.1&2 ST Hall Proper)",TC0-1-TMM02-D9497,張銘洋  Ext.:24270,R,VDR-M0051-LCEC-0079
