,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0552,IFA,2022/07/24,2022/06/24,XB32-3300-001,"GENERAL ARRANGEMENT FOR POTABLE WATER TANK, WASTE STORAGE AREA NO.1, MAIN CONTROL BUILDING, AND CONDENSATE SYSTEM. (1/2)",E,A,"GENERAL ARRANGEMENT FOR POTABLE WATER TANK, WASTE STORAGE AREA NO.1,etc.",TC0-1-AAD02-D5017,施韋考  Ext.:26356,PP-0108,A
1,TPC-TC(C0)-CD-22-0552,IFA,2022/07/24,2022/06/24,XB32-3300-002,"GENERAL ARRANGEMENT FOR POTABLE WATER TANK, WASTE STORAGE AREA NO.1, MAIN CONTROL BUILDING, AND CONDENSATE SYSTEM. (2/2)",E,A,"GENERAL ARRANGEMENT FOR POTABLE WATER TANK, WASTE STORAGE AREA NO.1,etc.",TC0-1-AAD02-D5018,施韋考  Ext.:26356,PP-0108,A
