,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D6001,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-1,,,,,,,,,,,,,,,A,XF71C-3200-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-101,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-1,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6001,陳博仁  Ext.:23341,CB-0413,A
1,TC0-1-UZC02-D6002,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-2,,,,,,,,,,,,,,,A,XF71C-3200-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-102,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-2,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6002,陳博仁  Ext.:23341,CB-0413,A
2,TC0-1-UZC02-D6003,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-3,,,,,,,,,,,,,,,A,XF71C-3200-103,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-103,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT SCHEDULE-3,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6003,陳博仁  Ext.:23341,CB-0413,A
3,TC0-1-UZC02-D6011,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC AIR FLOW DIAGRAM,,,,,,,,,,,,,,,A,XF71C-3200-111,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-111,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC AIR FLOW DIAGRAM,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6011,陳博仁  Ext.:23341,CB-0413,A
4,TC0-1-UZC02-D6012,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-1,,,,,,,,,,,,,,,A,XF71C-3200-112,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-112,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-1,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6012,陳博仁  Ext.:23341,CB-0413,A
5,TC0-1-UZC02-D6013,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-2,,,,,,,,,,,,,,,A,XF71C-3200-113,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-113,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-2,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6013,陳博仁  Ext.:23341,CB-0413,A
6,TC0-1-UZC02-D6014,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-3,,,,,,,,,,,,,,,A,XF71C-3200-114,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-114,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC WATER FLOW DIAGRAM-3,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6014,陳博仁  Ext.:23341,CB-0413,A
7,TC0-1-UZC02-D6021,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-1,,,,,,,,,,,,,,,A,XF71C-3200-121,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-121,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-1,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6021,陳博仁  Ext.:23341,CB-0413,A
8,TC0-1-UZC02-D6022,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-2,,,,,,,,,,,,,,,A,XF71C-3200-122,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-122,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-2,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6022,陳博仁  Ext.:23341,CB-0413,A
9,TC0-1-UZC02-D6023,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-3,,,,,,,,,,,,,,,A,XF71C-3200-123,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-123,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC EQUIPMENT AND AIR DUCT LAYOUT-3,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6023,陳博仁  Ext.:23341,CB-0413,A
10,TC0-1-UZC02-D6041,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-1,,,,,,,,,,,,,,,A,XF71C-3200-141,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-141,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-1,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6041,陳博仁  Ext.:23341,CB-0413,A
11,TC0-1-UZC02-D6042,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-2,,,,,,,,,,,,,,,A,XF71C-3200-142,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-142,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-2,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6042,陳博仁  Ext.:23341,CB-0413,A
12,TC0-1-UZC02-D6043,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-3,,,,,,,,,,,,,,,A,XF71C-3200-143,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF71C-3200-143,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC PIPING LAYOUT-3,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-D6043,陳博仁  Ext.:23341,CB-0413,A
13,TC0-1-UZC02-C6001,,,,,,A,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC SYSTEM CALCULATION SHEET,,,,,,,,,,,,,,,A,XF72-3200-101C,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1229,TPC-TC(C0)-CD-22-1229,IFA,2022/11/02,2022/10/03,XF72-3200-101C,DEMINERALIZED WATER TREATMENT PLANT (BLD-3201) HVAC SYSTEM CALCULATION SHEET,A,A,Demineralized Water Treatment Plant (BLD-3201) - HVAC System - 機械_RA,TC0-1-UZC02-C6001,陳博仁  Ext.:23341,CB-0413,A
