,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-FCM02-D6626,,,,,,A,天然氣處理/計量站火警系統昇位圖,,,,,,,,,,,,,,,A,M0001-6350,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0919,TPC-TC(C0)-CD-22-0919,IFA,2022/09/22,2022/08/23,M0001-6350,天然氣處理/計量站火警系統昇位圖,A,A,天然氣處理/計量站火警系統昇位圖&平面圖,TC0-1-FCM02-D6626,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0070
1,TC0-1-FCM02-D6627,,,,,,A,天然氣處理/計量站火警系統平面圖,,,,,,,,,,,,,,,A,M0001-6351,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0919,TPC-TC(C0)-CD-22-0919,IFA,2022/09/22,2022/08/23,M0001-6351,天然氣處理/計量站火警系統平面圖,A,A,天然氣處理/計量站火警系統昇位圖&平面圖,TC0-1-FCM02-D6627,施韋考  Ext.:26356,R,VDR-M0001-GWOJ-0070
