,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-EOE02-D5451,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB1 (1/2),,,,,,,,,,,,,,,A,XK21A-0EMCB-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMCB-101,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB1 (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5451,程正維  Ext.:28057,EE-0122,A
1,TC0-1-EOE02-D5452,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB1 (2/2),,,,,,,,,,,,,,,A,XK21A-0EMCB-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMCB-102,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB1 (2/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5452,程正維  Ext.:28057,EE-0122,A
2,TC0-1-EOE02-D5455,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB2 (1/2),,,,,,,,,,,,,,,A,XK21A-0EMCB-201,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMCB-201,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB2 (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5455,程正維  Ext.:28057,EE-0122,A
3,TC0-1-EOE02-D5456,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB2 (2/2),,,,,,,,,,,,,,,A,XK21A-0EMCB-202,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMCB-202,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-MCB2 (2/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5456,程正維  Ext.:28057,EE-0122,A
4,TC0-1-EOE02-D5441,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-EDG (1/2),,,,,,,,,,,,,,,A,XK21A-0EMDG-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMDG-101,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-EDG (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5441,程正維  Ext.:28057,EE-0122,A
5,TC0-1-EOE02-D5471,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-DWTP1 (1/2),,,,,,,,,,,,,,,A,XK21A-0EMDW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMDW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-DWTP1 (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5471,程正維  Ext.:28057,EE-0122,A
6,TC0-1-EOE02-D5474,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-DWTP2 (1/2),,,,,,,,,,,,,,,A,XK21A-0EMDW-201,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMDW-201,ELECTRICAL SINGLE LINE DIAGRAM FOR EMCC-DWTP2 (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5474,程正維  Ext.:28057,EE-0122,A
7,TC0-1-EOE02-D5481,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR MCC-FW-A (1/2),,,,,,,,,,,,,,,A,XK21A-0EMFW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMFW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR MCC-FW-A (1/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5481,程正維  Ext.:28057,EE-0122,A
8,TC0-1-EOE02-D5482,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR MCC-FW-A (2/2),,,,,,,,,,,,,,,A,XK21A-0EMFW-102,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0EMFW-102,ELECTRICAL SINGLE LINE DIAGRAM FOR MCC-FW-A (2/2),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5482,程正維  Ext.:28057,EE-0122,A
9,TC0-1-EOE02-D5911,,,,,,B,ELECTRICAL SINGLE LINE DIAGRAM FOR NMCC-AWWT1 (1/4),,,,,,,,,,,,,,,A,XK21A-0NMAW-101,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0380,TPC-TC(C0)-CD-22-0380,IFA,2022/06/10,2022/05/10,XK21A-0NMAW-101,ELECTRICAL SINGLE LINE DIAGRAM FOR NMCC-AWWT1 (1/4),B,A,Electrical single Line Diagram  for NMCC & EMCC_RB,TC0-1-EOE02-D5911,程正維  Ext.:28057,EE-0122,A
