,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCNATURE,DOCCLASS,TAGNO,CLIENTDOCNO,DESCRIPTION
0,HT-D1-CTC-GEL-22-0023,IFA,2022/02/03,,XK31B-0EDG0-001,ELECTRICAL POWER LAYOUT FOR EDG BLDG.,A,,A,,HT0-1-ERE01-D5141,Electrical Power Layout for EDG BLDG. EDG電氣室動力配置圖
