,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-KNM02-D9309,,,,,,B,Electric Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,A,M0031-KTEH-9309,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0629,TPC-TC(C0)-CD-22-0629,IFA,2022/08/11,2022/07/11,M0031-KTEH-9309,Electric Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),B,A,Electric Wiring Diagram/Control Wiring Diagram/Schematic Wiring Diagram/Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-D9309,張銘洋  Ext.:24270,R
1,TC0-1-KNM02-D9310,,,,,,B,Control Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,A,M0031-KTEH-9310,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0629,TPC-TC(C0)-CD-22-0629,IFA,2022/08/11,2022/07/11,M0031-KTEH-9310,Control Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),B,A,Electric Wiring Diagram/Control Wiring Diagram/Schematic Wiring Diagram/Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-D9310,張銘洋  Ext.:24270,R
2,TC0-1-KNM02-D9311,,,,,,B,Schematic Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,A,M0031-KTEH-9311,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0629,TPC-TC(C0)-CD-22-0629,IFA,2022/08/11,2022/07/11,M0031-KTEH-9311,Schematic Wiring Diagram For Ammonia Vaporizer (=C10/20QCG01EB001),B,A,Electric Wiring Diagram/Control Wiring Diagram/Schematic Wiring Diagram/Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-D9311,張銘洋  Ext.:24270,R
3,TC0-1-KNM02-E9323,,,,,,B,Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),,,,,,,,,,,,,,,A,M0031-KTEH-9323,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0629,TPC-TC(C0)-CD-22-0629,IFA,2022/08/11,2022/07/11,M0031-KTEH-9323,Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),B,A,Electric Wiring Diagram/Control Wiring Diagram/Schematic Wiring Diagram/Instrument Catalogues For Ammonia Vaporizer (=C10/20QCG01EB001),TC0-1-KNM02-E9323,張銘洋  Ext.:24270,R
