,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KWM02-R0013,,,,,,A,Process Description for WWTS,,,,,,,,,,,,,,,A,M0015-EC-0013,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0844,TPC-TC(C0)-CD-22-0844,IFA,2022/09/11,2022/08/12,M0015-EC-0013,Process Description for WWTS,A,A,"Process Description, Process Function Calculation Report for WWTS",TC0-1-KWM02-R0013,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0091
1,TC0-1-KWM02-E0014,,,,,,A,Process Function Calculation Report for WWTS,,,,,,,,,,,,,,,A,M0015-EC-0014,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0844,TPC-TC(C0)-CD-22-0844,IFA,2022/09/11,2022/08/12,M0015-EC-0014,Process Function Calculation Report for WWTS,A,A,"Process Description, Process Function Calculation Report for WWTS",TC0-1-KWM02-E0014,蕭舜予  Ext.:22121 ,R,VDR-M0015-EC-0091
