,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UWM02-S9608,,,,,,A,Equipment Data Sheets and performance curve for Vertical Centrifugal Pump  (Wastewater Treatment System),,,,,,,,,,,,,,,A,M0043-FP-9608,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1394,TPC-TC(C0)-CD-22-1394,IFA,2022/11/17,2022/10/18,M0043-FP-9608,Equipment Data Sheets and performance curve for Vertical Centrifugal Pump  (Wastewater Treatment System),A,A,Equipment Data Sheets and performance curve for Vertical Centrifugal Pump  (Wastewater Treatment System),TC0-1-UWM02-S9608,張銘洋  Ext.:24270,R,VDR-M0043-Fuildpow-0019
