,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-INE02-D5301,,,,,,A,NETWORK SYSTEM LAYOUT FOR GAS TURBINE MAINTENANCE SHOP,,,,,,,,,,,,,,,A,XK71H-0GTM0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1357,TPC-TC(C0)-CD-22-1357,IFA,2022/11/13,2022/10/14,XK71H-0GTM0-001,NETWORK SYSTEM LAYOUT FOR GAS TURBINE MAINTENANCE SHOP,A,A,NETWORK SYSTEM LAYOUT FOR GTMS + HPW,TC0-1-INE02-D5301,程正維  Ext.:28057,EE-0363,A
1,TC0-1-INE02-D5401,,,,,,A,NETWORK SYSTEM LAYOUT FOR HEAVY PARTS WAREHOUSE,,,,,,,,,,,,,,,A,XK71H-0HPW0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1357,TPC-TC(C0)-CD-22-1357,IFA,2022/11/13,2022/10/14,XK71H-0HPW0-001,NETWORK SYSTEM LAYOUT FOR HEAVY PARTS WAREHOUSE,A,A,NETWORK SYSTEM LAYOUT FOR GTMS + HPW,TC0-1-INE02-D5401,程正維  Ext.:28057,EE-0363,A
