,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCNATURE,DOCCLASS,TAGNO,CLIENTDOCNO,DESCRIPTION
0,HT-D1-CTC-GEL-22-0028,IFRA,2022/02/11,,XF11B-0000-008,TYPICAL DETAILS FOR EMBEDDED PLATES,1,,A,,HT0-1-CYC01-D5008,Reinforcement Concrete Standard Drawings (IFRA) 鋼筋混凝土工程標準圖 (IFRA)
