,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-C5315,,,,,,A,LIGHTING LOAD SCHEDULE FOR SPARE WAREHOUSE (1/2),,,,,,,,,,,,,,,A,XK62A-0SPW0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0616,TPC-TC(C0)-CD-22-0616,IFA,2022/08/07,2022/07/07,XK62A-0SPW0-001,LIGHTING LOAD SCHEDULE FOR SPARE WAREHOUSE (1/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE FOR SPW,TC0-1-ELE02-C5315,程正維  Ext.:28057,EE-0195,A
1,TC0-1-ELE02-C5316,,,,,,A,LIGHTING LOAD SCHEDULE FORS PARE WAREHOUSE (2/2),,,,,,,,,,,,,,,A,XK62A-0SPW0-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0616,TPC-TC(C0)-CD-22-0616,IFA,2022/08/07,2022/07/07,XK62A-0SPW0-002,LIGHTING LOAD SCHEDULE FORS PARE WAREHOUSE (2/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE FOR SPW,TC0-1-ELE02-C5316,程正維  Ext.:28057,EE-0195,A
