,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D7101,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT SCHEDULE AND AIR FLOW DIAGRAM,,,,,,,,,,,,,,,A,XF71C-3100-301,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-301,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT SCHEDULE AND AIR FLOW DIAGRAM,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7101,陳博仁  Ext.:23341,CB-0335,A
1,TC0-1-UZC02-D7121,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT AND AIR DUCT LAYOUT-1,,,,,,,,,,,,,,,A,XF71C-3100-321,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-321,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT AND AIR DUCT LAYOUT-1,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7121,陳博仁  Ext.:23341,CB-0335,A
2,TC0-1-UZC02-D7122,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT AND AIR DUCT LAYOUT-2,,,,,,,,,,,,,,,A,XF71C-3100-322,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-322,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT AND AIR DUCT LAYOUT-2,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7122,陳博仁  Ext.:23341,CB-0335,A
3,TC0-1-UZC02-D7141,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC PIPING LAYOUT-1,,,,,,,,,,,,,,,A,XF71C-3100-341,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-341,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC PIPING LAYOUT-1,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7141,陳博仁  Ext.:23341,CB-0335,A
4,TC0-1-UZC02-D7142,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC PIPING LAYOUT-2,,,,,,,,,,,,,,,A,XF71C-3100-342,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-342,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC PIPING LAYOUT-2,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7142,陳博仁  Ext.:23341,CB-0335,A
5,TC0-1-UZC02-D7161,,,,,,A,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT-1",,,,,,,,,,,,,,,A,XF71C-3100-361,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-361,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT-1",A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7161,陳博仁  Ext.:23341,CB-0335,A
6,TC0-1-UZC02-D7162,,,,,,A,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT-2",,,,,,,,,,,,,,,A,XF71C-3100-362,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-362,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC POWER, CONTROL AND INSTRUMENT CABLE LAYOUT-2",A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7162,陳博仁  Ext.:23341,CB-0335,A
7,TC0-1-UZC02-D7181,,,,,,A,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC CABLE, CONDUIT AND INSTRUMENT LIST",,,,,,,,,,,,,,,A,XF71C-3100-381,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-381,"EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC CABLE, CONDUIT AND INSTRUMENT LIST",A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7181,陳博仁  Ext.:23341,CB-0335,A
8,TC0-1-UZC02-D7182,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT CONTROL FLOW AND WIRE DIAGRAM,,,,,,,,,,,,,,,A,XF71C-3100-382,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-382,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT CONTROL FLOW AND WIRE DIAGRAM,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7182,陳博仁  Ext.:23341,CB-0335,A
9,TC0-1-UZC02-D7183,,,,,,A,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT CONTROL SYSTEM I/O LIST,,,,,,,,,,,,,,,A,XF71C-3100-383,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0830,TPC-TC(C0)-CD-22-0830,IFA,2022/09/09,2022/08/10,XF71C-3100-383,EMERGENCY DIESEL GENERATOR BUILDING (BLD-3103) HVAC EQUIPMENT CONTROL SYSTEM I/O LIST,A,A,Emergency Diesel Generator Building (BLD-3103) - HVAC System_RA,TC0-1-UZC02-D7183,陳博仁  Ext.:23341,CB-0335,A
