,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1313,IFA,2022/11/11,2022/10/12,F0008-EIM-0006,"Installation, Operation and Maintenance Manual for Submersible Pump(Wastewater Collection System)",A,A,"Installation, Operation and Maintenance Manual for Submersible Pump(Wastewater Collection System)",TC0-1-UWM02-M9506,張銘洋  Ext.:24270,R,VDR-F0008-EIM-0018
