,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CYC02-D5023,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL SINGLE SHEAR CONNECTIONS,,,,,,,,,,,,,,,A,XF11B-0000-023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-023,TYPICAL DETAILS FOR STRUCTURAL STEEL SINGLE SHEAR CONNECTIONS,B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5023,陳博仁  Ext.:23341,CB-0210,A
1,TC0-1-CYC02-D5024,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL WUF MOMENT CONNECTION,,,,,,,,,,,,,,,A,XF11B-0000-024,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-024,TYPICAL DETAILS FOR STRUCTURAL STEEL WUF MOMENT CONNECTION,B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5024,陳博仁  Ext.:23341,CB-0210,A
2,TC0-1-CYC02-D5025,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (WCP & RBS) MOMENT CONNECTIONS,,,,,,,,,,,,,,,A,XF11B-0000-025,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-025,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (WCP & RBS) MOMENT CONNECTIONS,B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5025,陳博仁  Ext.:23341,CB-0210,A
3,TC0-1-CYC02-D5026,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (BEP) MOMENT CONNECTIONS (1/2),,,,,,,,,,,,,,,A,XF11B-0000-026,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-026,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (BEP) MOMENT CONNECTIONS (1/2),B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5026,陳博仁  Ext.:23341,CB-0210,A
4,TC0-1-CYC02-D5027,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (BEP) MOMENT CONNECTIONS (2/2),,,,,,,,,,,,,,,A,XF11B-0000-027,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-027,TYPICAL DETAILS FOR STRUCTURAL STEEL SMRF & IMRF (BEP) MOMENT CONNECTIONS (2/2),B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5027,陳博仁  Ext.:23341,CB-0210,A
5,TC0-1-CYC02-D5029,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL MOMENT CONNECTIONS,,,,,,,,,,,,,,,A,XF11B-0000-029,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-029,TYPICAL DETAILS FOR STRUCTURAL STEEL MOMENT CONNECTIONS,B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5029,陳博仁  Ext.:23341,CB-0210,A
6,TC0-1-CYC02-D5030,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL HORIZONTAL BRACING CONNECTIONS (1/2),,,,,,,,,,,,,,,A,XF11B-0000-030,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-030,TYPICAL DETAILS FOR STRUCTURAL STEEL HORIZONTAL BRACING CONNECTIONS (1/2),B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5030,陳博仁  Ext.:23341,CB-0210,A
7,TC0-1-CYC02-D5031,,,,,,B,TYPICAL DETAILS FOR STRUCTURAL STEEL HORIZONTAL BRACING CONNECTIONS (2/2),,,,,,,,,,,,,,,A,XF11B-0000-031,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-031,TYPICAL DETAILS FOR STRUCTURAL STEEL HORIZONTAL BRACING CONNECTIONS (2/2),B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5031,陳博仁  Ext.:23341,CB-0210,A
8,TC0-1-CYC02-D5033,,,,,,B,"TYPICAL DETAILS FOR STRUCTURAL STEEL ""L"" & ""T"" SHAPE VERTICAL BRACING",,,,,,,,,,,,,,,A,XF11B-0000-033,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-033,"TYPICAL DETAILS FOR STRUCTURAL STEEL ""L"" & ""T"" SHAPE VERTICAL BRACING",B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5033,陳博仁  Ext.:23341,CB-0210,A
9,TC0-1-CYC02-D5034,,,,,,B,"TYPICAL DETAILS FOR STRUCTURAL STEEL SCBF ""H"" SHAPE VERTICAL BRACING CONNECTIONS (1/2)",,,,,,,,,,,,,,,A,XF11B-0000-034,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-034,"TYPICAL DETAILS FOR STRUCTURAL STEEL SCBF ""H"" SHAPE VERTICAL BRACING CONNECTIONS (1/2)",B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5034,陳博仁  Ext.:23341,CB-0210,A
10,TC0-1-CYC02-D5035,,,,,,B,"TYPICAL DETAILS FOR STRUCTURAL STEEL SCBF ""H"" SHAPE VERTICAL BRACING CONNECTIONS (2/2)",,,,,,,,,,,,,,,A,XF11B-0000-035,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0257,TPC-TC(C0)-CD-22-0257,IFA,2022/05/11,2022/04/11,XF11B-0000-035,"TYPICAL DETAILS FOR STRUCTURAL STEEL SCBF ""H"" SHAPE VERTICAL BRACING CONNECTIONS (2/2)",B,A,Steel Standard Drawing_RB,TC0-1-CYC02-D5035,陳博仁  Ext.:23341,CB-0210,A
