,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCNATURE,DOCCLASS,TAGNO,CLIENTDOCNO,DESCRIPTION
0,HT-D1-CTC-GEL-22-0042,IFA,2022/02/11,,XH36A-0000000-001,Input and Output List for OBA and Utility System of Power Block,C,,A,,HT0-1-ILI01-A5201,Input and Output list for OBA and Utility System of Power Block 公共區域之控制系統輸入/輸出點列表
