,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CHC02-C3262,,,,,,B,CALCULATION SHEET FOR =C00GAF01CL001 RAW WATER BUFFER TANK,,,,,,,,,,,,,,,A,XF32A-3200-062C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0446,TPC-TC(C0)-CD-22-0446,IFA,2022/06/30,2022/05/30,XF32A-3200-062C,CALCULATION SHEET FOR =C00GAF01CL001 RAW WATER BUFFER TANK,B,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RB,TC0-1-CHC02-C3262,陳博仁  Ext.:23341,CB-0253,A
1,TC0-1-CHC02-D3266,,,,,,B,=C00GAF01CL001 RAW WATER BUFFER TANK (5),,,,,,,,,,,,,,,A,XF32A-3200-066,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0446,TPC-TC(C0)-CD-22-0446,IFA,2022/06/30,2022/05/30,XF32A-3200-066,=C00GAF01CL001 RAW WATER BUFFER TANK (5),B,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RB,TC0-1-CHC02-D3266,陳博仁  Ext.:23341,CB-0253,A
2,TC0-1-CHC02-D3267,,,,,,B,=C00GAF01CL001 RAW WATER BUFFER TANK (6),,,,,,,,,,,,,,,A,XF32A-3200-067,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0446,TPC-TC(C0)-CD-22-0446,IFA,2022/06/30,2022/05/30,XF32A-3200-067,=C00GAF01CL001 RAW WATER BUFFER TANK (6),B,A,=C00GAF01CL001 Raw Water Buffer Tank Foundation_RB,TC0-1-CHC02-D3267,陳博仁  Ext.:23341,CB-0253,A
