,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-C5241,,,,,,C,LIGHTING LOAD SCHEDULE FOR HEAVY PARTS WAREHOUSE,,,,,,,,,,,,,,,A,XK62A-0HPW0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1003,TPC-TC(C0)-CD-22-1003,IFA,2022/10/04,2022/09/05,XK62A-0HPW0-001,LIGHTING LOAD SCHEDULE FOR HEAVY PARTS WAREHOUSE,C,A,Lighting and receptacle load schedule for HPW,TC0-1-ELE02-C5241,程正維  Ext.:28057,EE-0280,A
1,TC0-1-ELE02-C5251,,,,,,C,RECEPTACLE LOAD SCHEDULE FOR HEAVY PARTS WAREHOUSE,,,,,,,,,,,,,,,A,XK62A-0HPW0-101,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1003,TPC-TC(C0)-CD-22-1003,IFA,2022/10/04,2022/09/05,XK62A-0HPW0-101,RECEPTACLE LOAD SCHEDULE FOR HEAVY PARTS WAREHOUSE,C,A,Lighting and receptacle load schedule for HPW,TC0-1-ELE02-C5251,程正維  Ext.:28057,EE-0280,A
