,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UZC02-D6401,,,,,,B,SPARES WAREHOUSE (BLD-3104) HVAC EQUIPMENT SCHEDULE AND AIR FLOW DIAGRAM,,,,,,,,,,,,,,,A,XF71C-3100-401,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1372,TPC-TC(C0)-CD-22-1372,IFA,2022/11/16,2022/10/17,XF71C-3100-401,SPARES WAREHOUSE (BLD-3104) HVAC EQUIPMENT SCHEDULE AND AIR FLOW DIAGRAM,B,A,Spares Warehouse (BLD-3104) - HVAC System - 機械_RB,TC0-1-UZC02-D6401,陳博仁  Ext.:23341,CB-0453,A
1,TC0-1-UZC02-D6421,,,,,,B,"SPARES WAREHOUSE (BLD-3104) HVAC EQUIPMENT, DUCT AND PIPING LAYOUT",,,,,,,,,,,,,,,A,XF71C-3100-421,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1372,TPC-TC(C0)-CD-22-1372,IFA,2022/11/16,2022/10/17,XF71C-3100-421,"SPARES WAREHOUSE (BLD-3104) HVAC EQUIPMENT, DUCT AND PIPING LAYOUT",B,A,Spares Warehouse (BLD-3104) - HVAC System - 機械_RB,TC0-1-UZC02-D6421,陳博仁  Ext.:23341,CB-0453,A
2,TC0-1-UZC02-C6401,,,,,,B,SPARES WAREHOUSE (BLD-3104) HVAC SYSTEM CALCULATION SHEET,,,,,,,,,,,,,,,A,XF72-3100-401C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1372,TPC-TC(C0)-CD-22-1372,IFA,2022/11/16,2022/10/17,XF72-3100-401C,SPARES WAREHOUSE (BLD-3104) HVAC SYSTEM CALCULATION SHEET,B,A,Spares Warehouse (BLD-3104) - HVAC System - 機械_RB,TC0-1-UZC02-C6401,陳博仁  Ext.:23341,CB-0453,A
