,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO
0,TC0-1-III02-S5008,,,,,,A,Instrument Specification of Smart Transmitter,,,,,,,,,,,,,,,A,XH61A-IE2A001-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0049,TPC-TC(C0)-CD-22-0049,IFA,2022/02/17,2022/01/17,XH61A-IE2A001-001,Instrument Specification of Smart Transmitter,A,A,Instrument Specification of Smart Transmitter,TC0-1-III02-S5008,王鵬豪  Ext.:25199,IN-0063
