,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-1512,IFA,2022/11/25,2022/10/26,XH51-3300-001,Field Instrument Cable Way and Wiring Layout of Potable Water Tank,B,A,Field Instrument Cable Way and Wiring Layout of Potable Water Tank...etc.,TC0-1-III02-D3139,王鵬豪  Ext.:25199,IN-0289,A
1,TPC-TC(C0)-CD-22-1512,IFA,2022/11/25,2022/10/26,XH51-3300-002,Field Instrument Cable Way and Wiring Layout of Waste Storage Area,B,A,Field Instrument Cable Way and Wiring Layout of Potable Water Tank...etc.,TC0-1-III02-D3140,王鵬豪  Ext.:25199,IN-0289,A
2,TPC-TC(C0)-CD-22-1512,IFA,2022/11/25,2022/10/26,XH51-3300-003,Field Instrument Cable Way and Wiring Layout of Main Control Building (1/2),B,A,Field Instrument Cable Way and Wiring Layout of Potable Water Tank...etc.,TC0-1-III02-D3171,王鵬豪  Ext.:25199,IN-0289,A
3,TPC-TC(C0)-CD-22-1512,IFA,2022/11/25,2022/10/26,XH51-3300-004,Field Instrument Cable Way and Wiring Layout of Main Control Building (2/2),B,A,Field Instrument Cable Way and Wiring Layout of Potable Water Tank...etc.,TC0-1-III02-D3167,王鵬豪  Ext.:25199,IN-0289,A
4,TPC-TC(C0)-CD-22-1512,IFA,2022/11/25,2022/10/26,XH51-3300-005,Field Instrument Cable Way and Wiring Layout of Administration Building,B,A,Field Instrument Cable Way and Wiring Layout of Potable Water Tank...etc.,TC0-1-III02-D3168,王鵬豪  Ext.:25199,IN-0289,A
