,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-1-KDE02-S0056,,,,,,A,Electric Heater Data Sheet for DWTS,,,,,,,,,,,,,,,A,F0002-TSK-9056,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0243,TPC-TC(C0)-CD-22-0243,IFA,2022/04/30,,F0002-TSK-9056,Electric Heater Data Sheet for DWTS,A,A,Electric Heater Data Sheet for DWTS,TC0-1-KDE02-S0056,蕭舜予  Ext.:22121 ,R
