,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KNM02-C9507,,,,,,A,Calculation Sheets of Safety Valve for Ammonia Unloading Compressor,,,,,,,,,,,,,,,A,M0009-AECL-9507,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1407,TPC-TC(C0)-CD-22-1407,IFA,2022/11/17,2022/10/18,M0009-AECL-9507,Calculation Sheets of Safety Valve for Ammonia Unloading Compressor,A,A,"Calculation Sheets of Safety Valve, Recommended Spare Parts List with Separated Price of the first three (3) Year Operation for Ammonia Unloading Compressor",TC0-1-KNM02-C9507,張銘洋  Ext.:24270,R,VDR-M0009-AECL-0020
1,TC0-1-KNM02-A9536,,,,,,A,Recommended Spare Parts List with Separated Price of the first three (3) Year Operation for Ammonia Unloading Compressor,,,,,,,,,,,,,,,A,M0009-AECL-9536,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1407,TPC-TC(C0)-CD-22-1407,IFA,2022/11/17,2022/10/18,M0009-AECL-9536,Recommended Spare Parts List with Separated Price of the first three (3) Year Operation for Ammonia Unloading Compressor,A,A,"Calculation Sheets of Safety Valve, Recommended Spare Parts List with Separated Price of the first three (3) Year Operation for Ammonia Unloading Compressor",TC0-1-KNM02-A9536,張銘洋  Ext.:24270,R,VDR-M0009-AECL-0020
