,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-D5012,,,,,,B,LIGHTING LAYOUT DRAWING INDEX FOR CABLE TUNNEL (1/2),,,,,,,,,,,,,,,A,XK61A-0KEY0-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1001,TPC-TC(C0)-CD-22-1001,IFA,2022/10/04,2022/09/05,XK61A-0KEY0-002,LIGHTING LAYOUT DRAWING INDEX FOR CABLE TUNNEL (1/2),B,A,Lighting layout drawing index for cable tunnel,TC0-1-ELE02-D5012,程正維  Ext.:28057,EE-0278,A
1,TC0-1-ELE02-D5013,,,,,,B,LIGHTING LAYOUT DRAWING INDEX FOR CABLE TUNNEL (2/2),,,,,,,,,,,,,,,A,XK61A-0KEY0-003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1001,TPC-TC(C0)-CD-22-1001,IFA,2022/10/04,2022/09/05,XK61A-0KEY0-003,LIGHTING LAYOUT DRAWING INDEX FOR CABLE TUNNEL (2/2),B,A,Lighting layout drawing index for cable tunnel,TC0-1-ELE02-D5013,程正維  Ext.:28057,EE-0278,A
