,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0711,IFA,2022/08/22,2022/07/22,XH42-MCB0-001,Control Room Wiring and Cable Tray Layout for Main Control Building,A,A,Control Room Wiring and Cable Tray Layout for Main Control Building...etc,TC0-1-ICI02-D5011,王鵬豪  Ext.:25199,IN-0216,A
1,TPC-TC(C0)-CD-22-0711,IFA,2022/08/22,2022/07/22,XH42-MCB0-101,Control Room Wiring of Floor Opening for Main Control Building,A,A,Control Room Wiring and Cable Tray Layout for Main Control Building...etc,TC0-1-ICI02-D5012,王鵬豪  Ext.:25199,IN-0216,A
